E (meV)	EVR84_360K_0.35A-1	err	E (meV)	EVR84_360K_0.45A-1	err	E (meV)	EVR84_360K_0.55A-1	err	E (meV)	EVR84_360K_0.65A-1	err	E (meV)	EVR84_360K_0.75A-1	err	E (meV)	EVR84_360K_0.85A-1	err	E (meV)	EVR84_360K_0.95A-1	err	E (meV)	EVR84_360K_1.05A-1	err	E (meV)	EVR84_360K_1.15A-1	err	E (meV)	EVR84_360K_1.25A-1	err	E (meV)	EVR84_360K_1.35A-1	err	E (meV)	EVR84_360K_1.45A-1	err	E (meV)	EVR84_360K_1.55A-1	err	E (meV)	EVR84_360K_1.65A-1	err	E (meV)	EVR84_360K_1.75A-1	err	E (meV)	EVR84_360K_1.85A-1	err
-0.0028999625	632.46049	11.846585	-0.0028999625	525.10617	9.126363	-0.0028999625	438.53465	8.0543698	-0.0028999625	359.41993	6.8750385	-0.0028999625	303.22524	6.1344009	-0.0028999625	241.2412	5.4361157	-0.0028999625	195.36388	4.9227238	-0.0028999625	165.24948	4.4137363	-0.0028999625	141.49194	5.5533616	-0.0028999625	121.07592	4.459717	-0.0028999625	106.35922	3.4567012	-0.0028999625	85.087672	2.7779042	-0.0028999625	70.34158	2.5860868	-0.0028999625	61.048991	2.3900833	-0.0028999625	48.806383	2.0632262	-0.0028999625	-1.104211	0.54824099
0.0030000377	666.80656	12.218928	0.0030000377	547.74517	9.3519269	0.0030000377	454.68317	8.2707216	0.0030000377	367.3183	6.9599062	0.0030000377	305.41769	6.2406876	0.0030000377	251.09795	5.6624813	0.0030000377	208.33102	5.1402757	0.0030000377	171.29334	4.5332437	0.0030000377	138.82203	5.7020263	0.0030000377	118.64077	4.405368	0.0030000377	100.59312	3.3565238	0.0030000377	86.710176	2.8235533	0.0030000377	71.306792	2.5796161	0.0030000377	60.993097	2.3493295	0.0030000377	46.045422	2.0159606	0.0030000377	-1.1041088	0.54819025
0.008900038	638.9095	11.925352	0.008900038	521.92319	9.1647201	0.008900038	435.27119	8.0764379	0.008900038	356.34225	6.9273222	0.008900038	290.2986	6.1297364	0.008900038	249.96753	5.5981101	0.008900038	193.05167	4.928145	0.008900038	160.61567	4.3477119	0.008900038	137.1469	5.5882422	0.008900038	116.81483	4.290776	0.008900038	101.83293	3.3753738	0.008900038	87.445042	2.8423659	0.008900038	68.446046	2.5767715	0.008900038	57.490835	2.2528298	0.008900038	43.819561	1.9734501	0.008900038	-1.1040068	0.54813962
0.014800038	527.43474	10.782141	0.014800038	448.99671	8.5170298	0.014800038	381.32525	7.5711823	0.014800038	309.67097	6.4642748	0.014800038	257.94141	5.7148212	0.014800038	214.78788	5.2327034	0.014800038	176.33918	4.7107905	0.014800038	154.8701	4.3221062	0.014800038	137.76382	5.8181444	0.014800038	115.80146	4.2523565	0.014800038	99.645362	3.3186218	0.014800038	80.836267	2.7451955	0.014800038	68.969499	2.5522835	0.014800038	54.208251	2.1693044	0.014800038	42.027358	1.8983306	0.014800038	-1.1039051	0.54808911
0.020700038	388.1293	9.2374701	0.020700038	339.92527	7.4581647	0.020700038	304.92953	6.8292796	0.020700038	245.17694	5.7712056	0.020700038	219.86779	5.3098623	0.020700038	187.75791	4.8956281	0.020700038	161.699	4.5346231	0.020700038	137.46194	4.0544042	0.020700038	123.16795	5.4700107	0.020700038	95.38648	3.93847	0.020700038	88.838087	3.1322797	0.020700038	72.070955	2.6064013	0.020700038	62.770308	2.4300666	0.020700038	53.938035	2.2042444	0.020700038	38.9211	1.8627203	0.020700038	-1.1038035	0.5480387
0.026600039	257.87819	7.6714945	0.026600039	249.86952	6.3922979	0.026600039	237.68515	6.1004527	0.026600039	200.63941	5.2360076	0.026600039	177.72442	4.8017404	0.026600039	159.67587	4.5823322	0.026600039	136.01832	4.1318128	0.026600039	121.18427	3.794287	0.026600039	110.2949	5.1675351	0.026600039	90.126687	3.7440835	0.026600039	82.422261	3.0685543	0.026600039	65.828182	2.4983081	0.026600039	61.142344	2.3665321	0.026600039	49.049524	2.114098	0.026600039	36.006829	1.8014848	0.026600039	-1.1037022	0.54798841
0.032500039	176.89028	6.3447238	0.032500039	163.49229	5.1721244	0.032500039	162.52961	4.9874916	0.032500039	147.39743	4.5320336	0.032500039	139.02703	4.1865397	0.032500039	128.59298	4.1056951	0.032500039	114.12235	3.8020596	0.032500039	105.16173	3.5763217	0.032500039	95.789327	4.756942	0.032500039	79.626174	3.5325979	0.032500039	75.153319	2.8997508	0.032500039	65.047826	2.5288983	0.032500039	55.401251	2.2505594	0.032500039	43.897452	2.0109819	0.032500039	35.895287	1.8401739	0.032500039	-1.1036012	0.54793823
0.038400039	106.18894	4.8594801	0.038400039	111.06417	4.3146307	0.038400039	116.98958	4.2291479	0.038400039	108.45382	3.8895076	0.038400039	114.45898	3.8198719	0.038400039	110.38284	3.7986277	0.038400039	99.94145	3.5349979	0.038400039	94.925672	3.382507	0.038400039	87.072148	4.6729095	0.038400039	71.945129	3.4261423	0.038400039	68.195234	2.8048033	0.038400039	60.428132	2.4815174	0.038400039	49.233996	2.110054	0.038400039	42.901072	1.9744831	0.038400039	34.632144	1.8414991	0.038400039	-1.1035003	0.54788817
0.044300039	71.489085	3.9840953	0.044300039	74.315124	3.5004369	0.044300039	82.759931	3.5622778	0.044300039	86.029621	3.5006692	0.044300039	92.477672	3.4854066	0.044300039	90.353464	3.4999831	0.044300039	87.449093	3.3638691	0.044300039	78.48892	3.0569663	0.044300039	70.930297	4.1736169	0.044300039	62.92857	3.1403659	0.044300039	62.849998	2.6395971	0.044300039	55.665739	2.4402634	0.044300039	46.231167	2.0187041	0.044300039	38.208987	1.9311397	0.044300039	35.078234	1.8325995	0.044300039	-1.1033997	0.54783822
0.05020004	48.208721	3.253978	0.05020004	57.623567	3.1058183	0.05020004	68.861952	3.2617937	0.05020004	71.20738	3.1777764	0.05020004	76.830594	3.1746012	0.05020004	79.645341	3.3095498	0.05020004	73.301454	3.0523103	0.05020004	72.481572	2.9848077	0.05020004	68.437284	4.2967463	0.05020004	61.988098	3.1062871	0.05020004	55.860238	2.5366502	0.05020004	51.329435	2.335042	0.05020004	46.160981	2.0384493	0.05020004	36.294309	1.8697369	0.05020004	31.859796	1.783233	0.05020004	-1.1032994	0.54778839
0.05610004	39.178172	2.9516705	0.05610004	49.049146	2.7662097	0.05610004	54.142256	2.8202231	0.05610004	62.384401	2.9802866	0.05610004	64.83765	2.8823841	0.05610004	65.38537	2.9653864	0.05610004	71.674486	2.9925869	0.05610004	63.629477	2.8635948	0.05610004	66.147249	4.1245012	0.05610004	54.554495	2.8310662	0.05610004	50.306502	2.3945532	0.05610004	49.493218	2.2974224	0.05610004	42.548985	1.9751319	0.05610004	36.016061	1.8603277	0.05610004	28.65098	1.6841336	0.05610004	-1.1031992	0.54773867
0.06200004	30.435451	2.672545	0.06200004	44.306756	2.6340569	0.06200004	45.853058	2.5629734	0.06200004	53.596803	2.7189054	0.06200004	58.700468	2.7130195	0.06200004	60.492087	2.8850193	0.06200004	63.637661	2.8100826	0.06200004	59.17491	2.7645159	0.06200004	59.478121	3.9095044	0.06200004	49.167418	2.7637434	0.06200004	47.605282	2.3003096	0.06200004	48.202265	2.2808092	0.06200004	38.361922	1.9410958	0.06200004	34.913121	1.8536969	0.06200004	27.63694	1.6553373	0.06200004	-1.1030993	0.54768907
0.06790004	28.584324	2.6162779	0.06790004	35.012984	2.4047655	0.06790004	38.698835	2.4244824	0.06790004	48.106062	2.5971698	0.06790004	52.331474	2.5834719	0.06790004	54.994109	2.7705409	0.06790004	56.310186	2.64392	0.06790004	53.462156	2.5636712	0.06790004	55.878107	3.8342323	0.06790004	49.509502	2.7030948	0.06790004	45.125476	2.2444259	0.06790004	47.334635	2.2359565	0.06790004	39.066299	1.9593432	0.06790004	33.402742	1.7915944	0.06790004	25.824044	1.5895715	0.06790004	-1.1029997	0.54763959
0.07380004	23.855931	2.3719795	0.07380004	30.248154	2.2830353	0.07380004	36.153347	2.3362565	0.07380004	39.964353	2.3620066	0.07380004	43.557437	2.359203	0.07380004	49.15419	2.650021	0.07380004	52.099197	2.525387	0.07380004	46.416259	2.4122722	0.07380004	52.025966	3.7406527	0.07380004	45.24115	2.5680399	0.07380004	45.142558	2.2298143	0.07380004	40.319826	2.0257036	0.07380004	34.883933	1.8501357	0.07380004	31.962798	1.7264647	0.07380004	25.011864	1.526541	0.07380004	-1.1029003	0.54759022
0.079700041	20.611773	2.180309	0.079700041	27.612541	2.1737338	0.079700041	33.538036	2.2577858	0.079700041	37.204993	2.2917877	0.079700041	39.952064	2.2436618	0.079700041	45.866157	2.6007184	0.079700041	48.789878	2.4337855	0.079700041	45.627179	2.3680358	0.079700041	46.632545	3.4932434	0.079700041	39.318087	2.3987627	0.079700041	42.821793	2.2019419	0.079700041	39.730505	2.0177275	0.079700041	33.354365	1.801514	0.079700041	30.676055	1.679834	0.079700041	23.555642	1.5046425	0.079700041	-1.1028011	0.54754098
0.085600041	19.618849	2.1321634	0.085600041	22.86478	2.0019839	0.085600041	29.511569	2.1653237	0.085600041	38.6496	2.3527616	0.085600041	39.005539	2.2189157	0.085600041	41.300819	2.4639006	0.085600041	44.983062	2.3532931	0.085600041	44.098137	2.3295108	0.085600041	38.566223	3.0968712	0.085600041	38.103549	2.3453865	0.085600041	38.118684	2.076657	0.085600041	37.55126	1.9534196	0.085600041	33.009077	1.7730736	0.085600041	30.344735	1.6506116	0.085600041	22.888283	1.4852296	0.085600041	-1.1027021	0.54749186
0.091500041	18.32082	2.087904	0.091500041	21.417524	1.9503573	0.091500041	26.199338	1.9953892	0.091500041	35.092214	2.3043265	0.091500041	34.492418	2.1196745	0.091500041	39.675528	2.3664135	0.091500041	37.954952	2.2058759	0.091500041	39.380836	2.1895842	0.091500041	34.198406	2.8090585	0.091500041	38.050616	2.3201448	0.091500041	34.912137	1.9474899	0.091500041	35.596328	1.8964873	0.091500041	32.129935	1.766733	0.091500041	28.100379	1.5712162	0.091500041	22.087394	1.4152272	0.091500041	-1.1026034	0.54744285
0.097400041	19.740121	2.104262	0.097400041	22.624416	1.9900312	0.097400041	24.674534	1.8975358	0.097400041	28.939074	2.1679679	0.097400041	30.190354	2.0575284	0.097400041	35.64922	2.2705288	0.097400041	34.566408	2.1849577	0.097400041	36.868577	2.1225594	0.097400041	38.542963	3.2152858	0.097400041	32.640564	2.1605981	0.097400041	34.338185	1.9366963	0.097400041	31.882045	1.737285	0.097400041	29.822414	1.6693536	0.097400041	25.973507	1.5104333	0.097400041	21.321568	1.4170129	0.097400041	-1.102505	0.54739397
0.10330004	15.23372	1.8772815	0.10330004	19.666062	1.8488403	0.10330004	21.32924	1.7651677	0.10330004	25.450975	2.0216766	0.10330004	26.693924	1.9272319	0.10330004	33.762841	2.214454	0.10330004	34.339071	2.1190995	0.10330004	36.50132	2.128943	0.10330004	39.079812	3.324288	0.10330004	34.92775	2.222096	0.10330004	34.88191	1.913433	0.10330004	30.030607	1.7037471	0.10330004	30.542409	1.6643358	0.10330004	26.663881	1.5350408	0.10330004	21.993455	1.4885973	0.10330004	-1.1024068	0.54734521
0.10920004	16.759901	1.9662927	0.10920004	19.049762	1.7732293	0.10920004	22.025261	1.9205762	0.10920004	24.012782	1.9120724	0.10920004	26.619317	1.9071915	0.10920004	33.521968	2.1448551	0.10920004	30.700897	2.0572341	0.10920004	33.590095	2.0679769	0.10920004	32.564718	2.912344	0.10920004	33.010756	2.1919722	0.10920004	33.604553	1.8998981	0.10920004	30.780911	1.7203293	0.10920004	24.510455	1.5547922	0.10920004	28.267724	1.6051172	0.10920004	21.840582	1.4142142	0.10920004	-1.1023088	0.54729657
0.11510004	17.07615	2.0122534	0.11510004	18.01803	1.7936544	0.11510004	20.835523	1.7996742	0.11510004	24.98618	1.907246	0.11510004	24.174547	1.8793863	0.11510004	31.402686	2.0435003	0.11510004	29.662693	1.9516128	0.11510004	30.428883	1.9705021	0.11510004	33.906732	3.0483533	0.11510004	32.64882	2.1058817	0.11510004	30.823216	1.823585	0.11510004	31.342919	1.7715642	0.11510004	26.054226	1.5279671	0.11510004	25.534306	1.5258748	0.11510004	18.988103	1.414939	0.11510004	-1.1022111	0.54724806
0.12100004	12.693482	1.7939258	0.12100004	15.913922	1.6408221	0.12100004	19.111868	1.7237357	0.12100004	22.330359	1.8599547	0.12100004	22.196293	1.6608294	0.12100004	28.221557	1.972549	0.12100004	28.097652	1.8599123	0.12100004	29.434244	1.9608401	0.12100004	31.002838	2.7820924	0.12100004	29.622558	2.0714331	0.12100004	30.634304	1.8365971	0.12100004	27.997871	1.6469213	0.12100004	24.775142	1.4829001	0.12100004	24.201887	1.4736886	0.12100004	17.200106	1.2594594	0.12100004	-1.1021136	0.54719967
0.12690004	12.565199	1.8435315	0.12690004	14.044749	1.6287542	0.12690004	17.952477	1.777654	0.12690004	21.509776	1.7583975	0.12690004	21.882667	1.795949	0.12690004	23.56242	1.8364465	0.12690004	25.34086	1.8630201	0.12690004	27.051928	1.9528281	0.12690004	31.619713	2.865303	0.12690004	25.305939	1.9900453	0.12690004	28.667593	1.7388601	0.12690004	29.415367	1.7399309	0.12690004	24.535945	1.4636353	0.12690004	23.107318	1.4934511	0.12690004	18.089288	1.3528964	0.12690004	-1.1020164	0.5471514
0.13280004	9.4423934	1.5065162	0.13280004	13.522002	1.515719	0.13280004	16.552273	1.792927	0.13280004	19.074249	1.726248	0.13280004	22.618687	1.7276363	0.13280004	24.084322	1.8323933	0.13280004	23.723222	1.8101091	0.13280004	27.147747	1.8749459	0.13280004	24.466457	2.5535099	0.13280004	25.760659	1.9512016	0.13280004	25.970688	1.6483498	0.13280004	26.925797	1.6466678	0.13280004	23.300359	1.4947024	0.13280004	22.585993	1.3990029	0.13280004	-1.1019195	0.54710327	0.13280004	-1.1019195	0.54710327
0.13870004	10.355532	1.6688915	0.13870004	11.736395	1.4739668	0.13870004	16.534667	1.6869336	0.13870004	20.125044	1.7608785	0.13870004	24.164993	1.8258671	0.13870004	23.936856	1.8747733	0.13870004	24.937144	1.7937541	0.13870004	28.505755	1.9182996	0.13870004	27.062198	2.6280254	0.13870004	25.446394	1.8869121	0.13870004	24.658604	1.6262944	0.13870004	26.310432	1.6243167	0.13870004	24.283641	1.5545491	0.13870004	23.758419	1.4621798	0.13870004	-1.1018228	0.54705525	0.13870004	-1.1018228	0.54705525
0.14460004	11.080127	1.6999984	0.14460004	12.710273	1.442431	0.14460004	16.737766	1.6795237	0.14460004	18.840739	1.7577564	0.14460004	21.922889	1.7987582	0.14460004	23.312777	1.8019153	0.14460004	25.392435	1.8335126	0.14460004	26.105138	1.893835	0.14460004	30.083909	2.7799597	0.14460004	23.585393	1.8346359	0.14460004	26.522566	1.6373394	0.14460004	24.710312	1.5634097	0.14460004	21.865244	1.4068593	0.14460004	21.666265	1.3866824	0.14460004	-1.1017263	0.54700737	0.14460004	-1.1017263	0.54700737
0.15050004	8.9968167	1.6340154	0.15050004	14.093045	1.5093816	0.15050004	14.865964	1.6128569	0.15050004	18.113702	1.7126902	0.15050004	19.426947	1.6500126	0.15050004	23.721951	1.7941221	0.15050004	23.730932	1.8340625	0.15050004	26.047135	1.8187107	0.15050004	25.012813	2.6577223	0.15050004	25.868206	1.922117	0.15050004	25.399346	1.645903	0.15050004	25.132537	1.5932085	0.15050004	21.050194	1.3687145	0.15050004	21.958246	1.4259446	0.15050004	-1.1016301	0.54695961	0.15050004	-1.1016301	0.54695961
0.15640004	7.9595983	1.5899953	0.15640004	13.830472	1.5742564	0.15640004	12.711438	1.4449712	0.15640004	15.450289	1.6204419	0.15640004	16.621939	1.5721429	0.15640004	20.74728	1.742331	0.15640004	23.648939	1.8297342	0.15640004	23.710864	1.7575157	0.15640004	20.79332	2.4205124	0.15640004	26.192429	1.9223329	0.15640004	19.18499	1.4771778	0.15640004	24.392917	1.5814861	0.15640004	21.318658	1.3889949	0.15640004	20.793164	1.3403531	0.15640004	-1.1015342	0.54691198	0.15640004	-1.1015342	0.54691198
0.16230004	12.160453	1.6746438	0.16230004	12.523395	1.4648435	0.16230004	11.702873	1.454533	0.16230004	16.420063	1.6561602	0.16230004	17.99789	1.6050881	0.16230004	18.534624	1.6350438	0.16230004	21.763814	1.7644048	0.16230004	23.262704	1.7997274	0.16230004	22.275452	2.415729	0.16230004	21.774182	1.8345519	0.16230004	17.879939	1.5027273	0.16230004	22.162961	1.5101242	0.16230004	19.528351	1.3406192	0.16230004	18.752008	1.2926431	0.16230004	-1.1014385	0.54686448	0.16230004	-1.1014385	0.54686448
0.16820004	9.1081776	1.566796	0.16820004	9.5992213	1.3685826	0.16820004	10.5029	1.3496042	0.16820004	15.406084	1.5483924	0.16820004	18.919231	1.6647387	0.16820004	20.188565	1.7237336	0.16820004	21.046034	1.7432642	0.16820004	21.112527	1.6905739	0.16820004	23.054998	2.5032138	0.16820004	22.51441	1.8959433	0.16820004	19.355594	1.4461356	0.16820004	20.946728	1.4761411	0.16820004	20.075821	1.3676383	0.16820004	17.292742	1.2744733	0.16820004	-1.1013431	0.54681711	0.16820004	-1.1013431	0.54681711
0.17410004	8.7285112	1.5700169	0.17410004	10.801274	1.4737769	0.17410004	10.030493	1.4851254	0.17410004	11.731153	1.3764321	0.17410004	17.91761	1.5869061	0.17410004	16.148244	1.6645789	0.17410004	19.690744	1.7511188	0.17410004	18.801231	1.640534	0.17410004	19.948588	2.2286008	0.17410004	20.941614	1.7803521	0.17410004	19.517655	1.4435823	0.17410004	19.677152	1.4358964	0.17410004	20.109461	1.4199239	0.17410004	17.082515	1.2240493	0.17410004	-1.101248	0.54676988	0.17410004	-1.101248	0.54676988
0.18000004	7.2197834	1.4754053	0.18000004	10.856758	1.3788466	0.18000004	10.116058	1.4358101	0.18000004	13.462436	1.462178	0.18000004	13.49181	1.414937	0.18000004	15.677971	1.6908225	0.18000004	19.448158	1.6201905	0.18000004	20.701959	1.7418719	0.18000004	20.324639	2.3234592	0.18000004	20.986856	1.7046909	0.18000004	20.823351	1.4419987	0.18000004	20.25358	1.4379991	0.18000004	19.965928	1.3542594	0.18000004	16.262619	1.2035321	0.18000004	-1.1011531	0.54672277	0.18000004	-1.1011531	0.54672277
0.18590004	8.3458848	1.5163299	0.18590004	7.4380462	1.3862317	0.18590004	10.83261	1.4496951	0.18590004	12.053922	1.4072128	0.18590004	15.160138	1.4884424	0.18590004	17.725161	1.6517765	0.18590004	18.390778	1.5521786	0.18590004	18.604236	1.5674346	0.18590004	17.098498	2.1208357	0.18590004	19.203179	1.674557	0.18590004	19.195547	1.4103794	0.18590004	21.431993	1.5152981	0.18590004	20.489362	1.3747599	0.18590004	17.00127	1.2254736	0.18590004	-1.1010585	0.5466758	0.18590004	-1.1010585	0.5466758
0.19180004	9.6367775	1.5406398	0.19180004	8.7333373	1.3445254	0.19180004	11.758662	1.4047008	0.19180004	13.411167	1.4895535	0.19180004	14.157304	1.4333627	0.19180004	16.552068	1.5552964	0.19180004	16.56483	1.5011942	0.19180004	19.392996	1.6280136	0.19180004	18.500296	2.1666095	0.19180004	18.893278	1.6537593	0.19180004	18.273925	1.3892329	0.19180004	18.148106	1.4325313	0.19180004	21.054615	1.447856	0.19180004	15.898184	1.1606324	0.19180004	-1.1009642	0.54662896	0.19180004	-1.1009642	0.54662896
0.19770005	8.6124637	1.5186577	0.19770005	9.5703203	1.3745097	0.19770005	9.1895529	1.2408871	0.19770005	12.744371	1.4678894	0.19770005	13.054596	1.415085	0.19770005	16.704181	1.6253795	0.19770005	16.324283	1.5377274	0.19770005	18.663125	1.6778847	0.19770005	16.722006	2.0287299	0.19770005	16.868219	1.6726584	0.19770005	18.906072	1.4564149	0.19770005	18.881316	1.4537103	0.19770005	18.966286	1.3537636	0.19770005	15.412724	1.1742458	0.19770005	-1.1008701	0.54658225	0.19770005	-1.1008701	0.54658225
0.20360005	7.7058099	1.4144831	0.20360005	9.2846749	1.3165426	0.20360005	10.264963	1.3726002	0.20360005	11.365193	1.4046168	0.20360005	13.15621	1.4307443	0.20360005	16.069151	1.6305298	0.20360005	16.192788	1.5346641	0.20360005	17.180425	1.6447677	0.20360005	16.66316	2.1040939	0.20360005	16.35848	1.6596229	0.20360005	18.053831	1.4525398	0.20360005	19.036954	1.4183024	0.20360005	17.466567	1.3018029	0.20360005	16.186758	1.2103339	0.20360005	-1.1007763	0.54653568	0.20360005	-1.1007763	0.54653568
0.20950005	7.3700796	1.2703051	0.20950005	8.6435613	1.2157792	0.20950005	9.3026608	1.294369	0.20950005	11.310293	1.3629966	0.20950005	13.156096	1.4751668	0.20950005	16.29728	1.5538437	0.20950005	16.517759	1.5126456	0.20950005	17.659945	1.6220385	0.20950005	16.230408	2.1204264	0.20950005	12.99464	1.4466105	0.20950005	18.276537	1.432003	0.20950005	17.372336	1.3377835	0.20950005	18.656078	1.3625432	0.20950005	15.0201	1.1683045	0.20950005	-1.1006828	0.54648925	0.20950005	-1.1006828	0.54648925
0.21540005	7.5651518	1.2195321	0.21540005	9.7916295	1.3588035	0.21540005	9.1281402	1.3180353	0.21540005	10.068626	1.3557437	0.21540005	13.642208	1.5370425	0.21540005	13.308741	1.5143317	0.21540005	18.290821	1.5313247	0.21540005	14.943523	1.570498	0.21540005	17.205838	2.1962051	0.21540005	18.881844	1.6801818	0.21540005	17.326116	1.3772762	0.21540005	17.929251	1.3724454	0.21540005	17.637847	1.2938711	0.21540005	15.549806	1.1609008	0.21540005	-1.1005895	0.54644295	0.21540005	-1.1005895	0.54644295
0.22130005	6.7103191	1.3686105	0.22130005	7.9138654	1.3566587	0.22130005	8.6895087	1.2812636	0.22130005	12.019726	1.3669617	0.22130005	12.608435	1.3335757	0.22130005	11.342348	1.5164561	0.22130005	15.961102	1.5830663	0.22130005	18.470861	1.6222829	0.22130005	16.838531	2.1346867	0.22130005	13.947092	1.5602089	0.22130005	17.105755	1.3871048	0.22130005	18.471238	1.3564426	0.22130005	17.181756	1.2651199	0.22130005	14.04399	1.0821753	0.22130005	-1.1004966	0.54639679	0.22130005	-1.1004966	0.54639679
0.22720005	8.4200432	1.4953436	0.22720005	6.9006152	1.2931686	0.22720005	10.502187	1.4335646	0.22720005	12.179966	1.4494018	0.22720005	10.235609	1.2215952	0.22720005	14.746817	1.5797118	0.22720005	15.186646	1.4750708	0.22720005	16.730727	1.5434226	0.22720005	17.60598	2.1289856	0.22720005	17.487138	1.5550536	0.22720005	18.430021	1.4316944	0.22720005	14.860888	1.267168	0.22720005	15.929679	1.2660238	0.22720005	14.657632	1.1747462	0.22720005	-1.1004039	0.54635077	0.22720005	-1.1004039	0.54635077
0.23310005	6.8582432	1.5151685	0.23310005	6.0908276	1.2754664	0.23310005	7.4832288	1.2381639	0.23310005	9.4875451	1.3372857	0.23310005	11.190303	1.3329147	0.23310005	14.838829	1.6308107	0.23310005	14.497889	1.4680076	0.23310005	15.051804	1.4456416	0.23310005	15.592853	2.0643385	0.23310005	17.669106	1.5999855	0.23310005	18.971426	1.4505898	0.23310005	16.572995	1.3396265	0.23310005	16.620552	1.2834893	0.23310005	12.685572	1.0949007	0.23310005	-1.1003115	0.54630488	0.23310005	-1.1003115	0.54630488
0.23900005	5.933973	1.5120933	0.23900005	6.3830287	1.2650624	0.23900005	9.9968272	1.2444579	0.23900005	9.6865197	1.2800891	0.23900005	10.222523	1.2998278	0.23900005	14.703981	1.5454297	0.23900005	14.518804	1.4785497	0.23900005	15.336444	1.533089	0.23900005	14.312001	1.8098264	0.23900005	17.257944	1.627252	0.23900005	17.999513	1.3868892	0.23900005	17.602445	1.3790884	0.23900005	15.439342	1.1937076	0.23900005	13.294749	1.1632236	0.23900005	-1.1002193	0.54625914	0.23900005	-1.1002193	0.54625914
0.24490005	5.5187113	1.3539138	0.24490005	7.6785069	1.2037171	0.24490005	10.862697	1.4054762	0.24490005	9.0907819	1.221774	0.24490005	10.553609	1.3718162	0.24490005	11.901282	1.3803328	0.24490005	12.433203	1.4519224	0.24490005	14.433762	1.4801759	0.24490005	13.161601	1.8086752	0.24490005	15.294507	1.5372306	0.24490005	18.778519	1.408646	0.24490005	15.79477	1.2925674	0.24490005	15.006163	1.2113098	0.24490005	13.88155	1.1629165	0.24490005	-1.1001275	0.54621354	0.24490005	-1.1001275	0.54621354
0.25080005	5.096343	1.2208213	0.25080005	6.2051319	1.1105588	0.25080005	8.5900646	1.3390603	0.25080005	9.3855133	1.5310475	0.25080005	9.847048	1.2266469	0.25080005	12.553953	1.4920518	0.25080005	13.91547	1.4625626	0.25080005	13.187308	1.3892309	0.25080005	13.521692	1.9206418	0.25080005	14.535803	1.5634069	0.25080005	16.844855	1.3930364	0.25080005	17.090806	1.3651798	0.25080005	15.343661	1.2751491	0.25080005	11.589767	1.0670168	0.25080005	-1.1000359	0.54616808	0.25080005	-1.1000359	0.54616808
0.25670005	3.9121267	1.3006857	0.25670005	5.9268385	1.0885767	0.25670005	8.2683596	1.2637013	0.25670005	9.9034921	1.5692213	0.25670005	12.208224	1.2919389	0.25670005	10.702523	1.4403809	0.25670005	13.559314	1.3863888	0.25670005	15.279577	1.5861193	0.25670005	12.690199	1.9548683	0.25670005	18.026099	1.5777755	0.25670005	14.109534	1.2759453	0.25670005	15.51336	1.3450434	0.25670005	12.702156	1.1254694	0.25670005	15.013811	1.1347771	0.25670005	-1.0999446	0.54612276	0.25670005	-1.0999446	0.54612276
0.26260005	6.2679012	1.3687961	0.26260005	6.3765244	1.1004357	0.26260005	8.9449214	1.2173708	0.26260005	7.4735707	1.2548603	0.26260005	10.893854	1.2728639	0.26260005	9.6686807	1.3855715	0.26260005	12.389656	1.3527513	0.26260005	12.938119	1.4462438	0.26260005	12.65142	1.8545181	0.26260005	15.849305	1.5938457	0.26260005	15.903128	1.3274772	0.26260005	15.379291	1.3371135	0.26260005	12.867481	1.1117112	0.26260005	13.50861	1.1227905	0.26260005	-1.0998537	0.54607759	0.26260005	-1.0998537	0.54607759
0.26850005	5.7609013	1.409218	0.26850005	5.9385879	1.093739	0.26850005	7.6115229	1.2372285	0.26850005	8.6478598	1.3091306	0.26850005	9.6973163	1.3278547	0.26850005	9.6367315	1.365119	0.26850005	13.197166	1.4852038	0.26850005	13.384932	1.5779402	0.26850005	12.920163	1.8729166	0.26850005	12.4485	1.4858304	0.26850005	15.748635	1.3520145	0.26850005	14.968247	1.3366456	0.26850005	13.610203	1.1766152	0.26850005	13.368948	1.1109249	0.26850005	-1.099763	0.54603256	0.26850005	-1.099763	0.54603256
0.27440005	5.5422385	1.3552659	0.27440005	6.3973458	1.1609742	0.27440005	7.8282574	1.2822821	0.27440005	8.8316603	1.3180897	0.27440005	9.4575158	1.4040061	0.27440005	8.1510842	1.4325389	0.27440005	11.591535	1.3568166	0.27440005	11.170643	1.4752669	0.27440005	13.22106	1.984836	0.27440005	11.911557	1.3955277	0.27440005	15.163595	1.3838625	0.27440005	15.610068	1.3625332	0.27440005	11.873868	1.1224896	0.27440005	12.267556	1.1104681	0.27440005	-1.0996726	0.54598767	0.27440005	-1.0996726	0.54598767
0.28030005	5.1646329	1.1965324	0.28030005	3.7171753	1.0367914	0.28030005	6.4732488	1.1444092	0.28030005	9.1315481	1.3191782	0.28030005	10.098481	1.2869237	0.28030005	9.8066963	1.4191197	0.28030005	10.035402	1.2870081	0.28030005	15.577228	1.5086268	0.28030005	11.442216	1.7298661	0.28030005	14.456928	1.5398821	0.28030005	14.05116	1.2750635	0.28030005	14.640063	1.318957	0.28030005	12.590177	1.0720805	0.28030005	12.359364	1.0771594	0.28030005	-1.0995825	0.54594293	0.28030005	-1.0995825	0.54594293
