E (meV)	D1_butanol_4K_0.098A-1	err	E (meV)	D1_butanol_4K_0.196A-1	err	E (meV)	D1_butanol_4K_0.294A-1	err	E (meV)	D1_butanol_4K_0.399A-1	err	E (meV)	D1_butanol_4K_0.497A-1	err	E (meV)	D1_butanol_4K_0.595A-1	err	E (meV)	D1_butanol_4K_0.693A-1	err	E (meV)	D1_butanol_4K_0.798A-1	err	E (meV)	D1_butanol_4K_0.896A-1	err	E (meV)	D1_butanol_4K_0.994A-1	err	E (meV)	D1_butanol_4K_1.099A-1	err	E (meV)	D1_butanol_4K_1.197A-1	err	E (meV)	D1_butanol_4K_1.295A-1	err	E (meV)	D1_butanol_4K_1.4A-1	err	E (meV)	D1_butanol_4K_1.498A-1	err	E (meV)	D1_butanol_4K_1.596A-1	err	E (meV)	D1_butanol_4K_1.694A-1	err
-4.685	0.0	0.0	-4.685	0.0	0.0	-4.685	0.0	0.0	-4.685	0.0	0.0	-4.685	0.0	0.0	-4.685	1.42504e-05	2.3673e-05	-4.685	2.1317e-06	7.0841e-06	-4.685	6.97704e-06	6.6893e-06	-4.685	3.59641e-06	7.0992e-06	-4.685	1.08099e-06	7.9474e-06	-4.685	-1.5734e-06	1.4958e-05	-4.685	-6.81362e-06	1.3902e-05	-4.685	2.03878e-07	8.5733e-06	-4.685	-3.22409e-07	8.8236e-06	-4.685	-3.40195e-06	7.1244e-06	-4.685	1.62431e-06	6.8031e-06	-4.685	5.33008e-06	8.2447e-06
-4.675	0.0	0.0	-4.675	0.0	0.0	-4.675	0.0	0.0	-4.675	0.0	0.0	-4.675	0.0	0.0	-4.675	7.55983e-06	1.1037e-05	-4.675	4.43318e-06	6.9009e-06	-4.675	8.06891e-06	7.0291e-06	-4.675	4.31292e-06	7.5367e-06	-4.675	4.30832e-06	8.3311e-06	-4.675	6.95253e-07	1.5e-05	-4.675	-8.06391e-06	1.4052e-05	-4.675	-1.8023e-06	8.6062e-06	-4.675	2.03764e-06	8.3478e-06	-4.675	1.70765e-06	7.8119e-06	-4.675	3.09918e-06	7.8267e-06	-4.675	3.57796e-06	8.4674e-06
-4.665	0.0	0.0	-4.665	0.0	0.0	-4.665	0.0	0.0	-4.665	0.0	0.0	-4.665	0.0	0.0	-4.665	9.71412e-06	1.3814e-05	-4.665	6.26415e-06	6.9044e-06	-4.665	8.54104e-06	7.1702e-06	-4.665	5.91637e-06	8.1122e-06	-4.665	3.86366e-06	8.6701e-06	-4.665	-6.5053e-07	1.5167e-05	-4.665	-5.67057e-06	1.4421e-05	-4.665	-5.73523e-06	8.4758e-06	-4.665	-4.00747e-06	7.9061e-06	-4.665	-3.09583e-06	8.0226e-06	-4.665	5.67742e-07	7.8778e-06	-4.665	-1.16714e-06	8.4394e-06
-4.655	0.0	0.0	-4.655	0.0	0.0	-4.655	0.0	0.0	-4.655	0.0	0.0	-4.655	0.0	0.0	-4.655	1.07826e-05	1.3406e-05	-4.655	9.27602e-06	7.0049e-06	-4.655	8.8708e-06	7.2892e-06	-4.655	8.29183e-06	9.1582e-06	-4.655	5.42114e-06	9.4589e-06	-4.655	-2.4257e-06	1.3468e-05	-4.655	-5.22454e-06	1.2775e-05	-4.655	-8.91213e-06	8.4905e-06	-4.655	-5.45851e-06	8.0838e-06	-4.655	-1.06572e-06	8.0377e-06	-4.655	2.12079e-06	8.0171e-06	-4.655	-2.49485e-06	8.2218e-06
-4.645	0.0	0.0	-4.645	0.0	0.0	-4.645	0.0	0.0	-4.645	0.0	0.0	-4.645	0.0	0.0	-4.645	1.52169e-05	1.2532e-05	-4.645	9.66236e-06	7.3434e-06	-4.645	8.72847e-06	7.0425e-06	-4.645	9.87906e-06	1.0314e-05	-4.645	7.85349e-06	1.0366e-05	-4.645	1.17029e-06	9.0535e-06	-4.645	-1.92431e-06	9.0576e-06	-4.645	-7.14731e-06	9.0166e-06	-4.645	-5.21e-06	8.7436e-06	-4.645	-2.34332e-06	8.3727e-06	-4.645	-1.13481e-06	8.1151e-06	-4.645	-7.16137e-06	8.3215e-06
-4.635	0.0	0.0	-4.635	0.0	0.0	-4.635	0.0	0.0	-4.635	0.0	0.0	-4.635	0.0	0.0	-4.635	1.58279e-05	1.3387e-05	-4.635	8.44096e-06	7.3437e-06	-4.635	8.40946e-06	6.8419e-06	-4.635	1.10063e-05	9.8718e-06	-4.635	7.78022e-06	1.0144e-05	-4.635	1.43798e-07	9.5537e-06	-4.635	1.96962e-06	9.9745e-06	-4.635	-3.12494e-06	9.5788e-06	-4.635	-6.72055e-06	8.7363e-06	-4.635	-3.94182e-06	7.9177e-06	-4.635	1.21576e-07	7.489e-06	-4.635	-2.62579e-06	7.4729e-06
-4.625	0.0	0.0	-4.625	0.0	0.0	-4.625	0.0	0.0	-4.625	0.0	0.0	-4.625	0.0	0.0	-4.625	1.07497e-05	8.366e-06	-4.625	7.00812e-06	6.7904e-06	-4.625	8.23012e-06	6.7274e-06	-4.625	7.94199e-06	9.5979e-06	-4.625	5.79711e-06	9.9629e-06	-4.625	-1.18138e-07	9.6151e-06	-4.625	2.80189e-07	9.5083e-06	-4.625	4.37679e-08	9.4341e-06	-4.625	-4.17571e-06	9.3371e-06	-4.625	-3.25034e-06	8.307e-06	-4.625	2.62193e-07	7.7207e-06	-4.625	-2.32586e-06	7.3085e-06
-4.615	0.0	0.0	-4.615	0.0	0.0	-4.615	0.0	0.0	-4.615	0.0	0.0	-4.615	0.0	0.0	-4.615	8.9843e-06	8.2312e-06	-4.615	5.77953e-06	6.5143e-06	-4.615	8.72987e-06	6.6167e-06	-4.615	8.17214e-06	8.4409e-06	-4.615	4.8424e-06	8.5844e-06	-4.615	1.1122e-06	8.918e-06	-4.615	1.80385e-06	9.1079e-06	-4.615	5.67025e-06	9.5517e-06	-4.615	7.27027e-07	9.4901e-06	-4.615	-8.48366e-07	8.7096e-06	-4.615	4.10402e-06	8.0738e-06	-4.615	1.17004e-06	7.5103e-06
-4.605	0.0	0.0	-4.605	0.0	0.0	-4.605	0.0	0.0	-4.605	0.0	0.0	-4.605	0.0	0.0	-4.605	3.42729e-06	9.6729e-06	-4.605	3.74174e-06	6.084e-06	-4.605	6.29391e-06	6.6451e-06	-4.605	6.01607e-06	7.6095e-06	-4.605	2.73688e-06	7.7767e-06	-4.605	-8.7313e-07	8.79e-06	-4.605	7.24537e-07	8.6431e-06	-4.605	4.10837e-06	8.9437e-06	-4.605	1.16956e-06	9.0043e-06	-4.605	-9.12384e-07	9.0048e-06	-4.605	5.56034e-06	8.7196e-06	-4.605	5.00369e-06	7.6002e-06
-4.595	0.0	0.0	-4.595	0.0	0.0	-4.595	0.0	0.0	-4.595	0.0	0.0	-4.595	0.0	0.0	-4.595	-1.84635e-06	1.1913e-05	-4.595	7.32557e-06	6.6603e-06	-4.595	8.42654e-06	6.564e-06	-4.595	5.53256e-06	7.3713e-06	-4.595	3.8885e-06	7.7466e-06	-4.595	2.86293e-06	8.8982e-06	-4.595	-1.12131e-06	8.3717e-06	-4.595	5.82641e-06	9.0472e-06	-4.595	6.59536e-06	9.4482e-06	-4.595	7.59927e-07	9.0122e-06	-4.595	7.63402e-06	9.0579e-06	-4.595	5.35161e-06	8.125e-06
-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	0.0	0.0	-4.585	-3.66772e-06	1.1569e-05	-4.585	7.39972e-06	6.7323e-06	-4.585	9.48587e-06	6.7542e-06	-4.585	6.52793e-06	6.991e-06	-4.585	4.55295e-06	7.0043e-06	-4.585	5.55173e-06	8.42e-06	-4.585	-4.45642e-07	8.2807e-06	-4.585	8.21432e-06	1.0167e-05	-4.585	1.12832e-05	1.034e-05	-4.585	1.05335e-06	8.4509e-06	-4.585	7.22315e-06	8.8474e-06	-4.585	5.27182e-06	8.4008e-06
-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	0.0	0.0	-4.575	-7.69064e-07	1.117e-05	-4.575	6.83124e-06	6.9538e-06	-4.575	1.01042e-05	7.3633e-06	-4.575	6.81839e-06	7.2527e-06	-4.575	4.16607e-06	6.9704e-06	-4.575	4.76042e-06	8.3071e-06	-4.575	-1.90907e-06	7.6493e-06	-4.575	1.26268e-05	1.3458e-05	-4.575	1.52045e-05	1.4195e-05	-4.575	-7.92329e-07	7.951e-06	-4.575	4.80213e-06	8.6641e-06	-4.575	5.21274e-06	8.2316e-06
-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	0.0	0.0	-4.565	4.73862e-06	7.5322e-06	-4.565	7.50034e-06	6.6987e-06	-4.565	1.04222e-05	7.5419e-06	-4.565	6.83395e-06	7.7511e-06	-4.565	4.55601e-06	7.2232e-06	-4.565	7.01057e-06	9.0549e-06	-4.565	-8.89109e-07	8.421e-06	-4.565	1.27135e-05	1.3418e-05	-4.565	1.61599e-05	1.416e-05	-4.565	-3.07871e-08	7.5849e-06	-4.565	3.2153e-06	8.3698e-06	-4.565	2.8588e-06	8.3586e-06
-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	0.0	0.0	-4.555	6.02475e-06	7.7171e-06	-4.555	4.38049e-06	6.4957e-06	-4.555	8.02876e-06	7.6257e-06	-4.555	6.32498e-06	8.1823e-06	-4.555	2.70515e-06	7.6287e-06	-4.555	4.45084e-06	9.237e-06	-4.555	2.66115e-06	8.4012e-06	-4.555	1.20723e-05	1.3052e-05	-4.555	1.28828e-05	1.3982e-05	-4.555	1.34251e-06	7.99e-06	-4.555	2.10092e-06	8.4077e-06	-4.555	4.02153e-06	8.479e-06
-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	0.0	0.0	-4.545	-5.21692e-06	3.0048e-05	-4.545	4.55943e-06	9.4534e-06	-4.545	6.23568e-06	7.3519e-06	-4.545	5.16182e-06	8.5512e-06	-4.545	3.00998e-06	8.5977e-06	-4.545	3.47654e-06	9.8266e-06	-4.545	4.70774e-06	8.7929e-06	-4.545	5.45433e-06	1.0092e-05	-4.545	5.44465e-06	1.0783e-05	-4.545	2.51843e-06	8.8934e-06	-4.545	1.23163e-06	8.5967e-06	-4.545	4.8132e-06	8.2113e-06
-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	0.0	0.0	-4.535	-2.12198e-05	3.6569e-05	-4.535	1.59809e-06	1.0853e-05	-4.535	2.78943e-06	7.2305e-06	-4.535	5.30753e-06	8.4824e-06	-4.535	9.00197e-06	9.0995e-06	-4.535	9.57837e-06	1.0572e-05	-4.535	7.34344e-06	9.6123e-06	-4.535	2.2403e-06	8.1157e-06	-4.535	3.83256e-06	7.8763e-06	-4.535	1.5974e-06	9.0873e-06	-4.535	-4.9996e-07	8.432e-06	-4.535	3.78244e-06	8.2898e-06
-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	0.0	0.0	-4.525	-2.16702e-05	3.0402e-05	-4.525	3.94597e-07	9.9299e-06	-4.525	2.93313e-06	7.0284e-06	-4.525	8.10672e-06	8.376e-06	-4.525	1.06474e-05	9.0394e-06	-4.525	7.41566e-06	9.6433e-06	-4.525	5.57443e-06	8.8387e-06	-4.525	2.44882e-07	7.8057e-06	-4.525	3.64922e-06	7.5668e-06	-4.525	2.38615e-06	8.7106e-06	-4.525	-6.44469e-07	7.99e-06	-4.525	2.66227e-06	8.6484e-06
-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	0.0	0.0	-4.515	-1.61598e-05	6.1013e-05	-4.515	2.74173e-06	1.744e-05	-4.515	6.36729e-06	6.9728e-06	-4.515	9.90657e-06	7.8531e-06	-4.515	1.24375e-05	8.887e-06	-4.515	7.31611e-06	9.2251e-06	-4.515	1.22339e-06	8.7986e-06	-4.515	-3.5815e-06	8.4537e-06	-4.515	3.17745e-06	7.6476e-06	-4.515	1.00774e-06	8.5585e-06	-4.515	-3.04541e-06	8.0408e-06	-4.515	4.71397e-07	8.939e-06
-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	0.0	0.0	-4.505	-6.4988e-06	2.8427e-05	-4.505	7.14761e-06	1.185e-05	-4.505	1.0607e-05	9.1896e-06	-4.505	1.23363e-05	1.0143e-05	-4.505	1.04933e-05	8.9085e-06	-4.505	5.79626e-06	8.576e-06	-4.505	-1.93417e-08	9.904e-06	-4.505	-8.36805e-06	1.6481e-05	-4.505	-6.57855e-07	1.74e-05	-4.505	4.9878e-06	9.5101e-06	-4.505	-2.14406e-06	8.4241e-06	-4.505	-5.11413e-06	1.1364e-05
-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	0.0	0.0	-4.495	7.1121e-06	8.8753e-06	-4.495	1.23738e-05	9.8243e-06	-4.495	1.16214e-05	9.4771e-06	-4.495	1.13291e-05	1.0705e-05	-4.495	9.78468e-06	9.1707e-06	-4.495	3.43117e-06	8.2897e-06	-4.495	-1.73493e-06	1.0581e-05	-4.495	-6.25382e-06	1.651e-05	-4.495	-4.65412e-07	1.7633e-05	-4.495	2.81591e-06	9.7801e-06	-4.495	-5.07941e-06	8.6983e-06	-4.495	-5.21284e-06	1.1088e-05
-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	0.0	0.0	-4.485	1.4624e-05	1.1189e-05	-4.485	1.32682e-05	1.0651e-05	-4.485	7.15759e-06	9.5833e-06	-4.485	6.88541e-06	1.074e-05	-4.485	8.29473e-06	8.9823e-06	-4.485	4.2227e-06	7.8652e-06	-4.485	1.54967e-06	1.1474e-05	-4.485	-3.03027e-06	1.686e-05	-4.485	-2.9693e-06	1.7758e-05	-4.485	-1.49392e-06	9.7996e-06	-4.485	-6.6369e-06	8.9861e-06	-4.485	-4.84003e-06	1.0273e-05
-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	0.0	0.0	-4.475	1.20083e-05	1.0309e-05	-4.475	9.97461e-06	9.5301e-06	-4.475	5.07797e-06	8.8676e-06	-4.475	3.57353e-06	9.4584e-06	-4.475	5.53792e-06	7.8581e-06	-4.475	3.71721e-06	6.9687e-06	-4.475	3.2775e-06	1.1385e-05	-4.475	4.40037e-06	1.5195e-05	-4.475	2.56314e-06	1.5184e-05	-4.475	-3.56125e-06	9.4038e-06	-4.475	-8.32093e-06	8.4704e-06	-4.475	-6.53261e-06	8.3533e-06
-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	0.0	0.0	-4.465	8.8979e-06	8.4017e-06	-4.465	7.46357e-06	6.8817e-06	-4.465	5.76962e-06	7.6594e-06	-4.465	3.80523e-06	8.0331e-06	-4.465	4.11774e-06	7.2016e-06	-4.465	5.51487e-06	6.9525e-06	-4.465	1.01693e-05	1.1361e-05	-4.465	9.5106e-06	1.285e-05	-4.465	3.37681e-06	1.0141e-05	-4.465	-4.8279e-06	8.6783e-06	-4.465	1.63709e-07	9.1017e-06	-4.465	3.54221e-06	7.1403e-06
-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	0.0	0.0	-4.455	4.91941e-06	8.0938e-06	-4.455	5.58271e-06	6.9065e-06	-4.455	5.67968e-06	7.6206e-06	-4.455	3.52072e-06	7.3738e-06	-4.455	3.07523e-06	6.31e-06	-4.455	8.42663e-06	7.4106e-06	-4.455	1.27385e-05	1.1762e-05	-4.455	6.6971e-06	1.2693e-05	-4.455	1.26182e-06	9.4734e-06	-4.455	-2.05762e-06	7.7715e-06	-4.455	5.25411e-06	8.2704e-06	-4.455	6.11502e-06	7.0721e-06
-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	0.0	0.0	-4.445	5.41213e-06	7.6634e-06	-4.445	6.26896e-06	6.5387e-06	-4.445	9.15508e-06	7.7747e-06	-4.445	8.60589e-06	7.5052e-06	-4.445	4.48007e-06	6.5878e-06	-4.445	9.1791e-06	8.4288e-06	-4.445	1.36455e-05	1.1727e-05	-4.445	2.26732e-06	1.1425e-05	-4.445	-4.51849e-06	8.2171e-06	-4.445	-3.10622e-06	7.5723e-06	-4.445	6.7036e-06	8.0052e-06	-4.445	7.82536e-06	7.3421e-06
-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	0.0	0.0	-4.435	5.33348e-06	8.1243e-06	-4.435	3.13657e-06	6.517e-06	-4.435	4.79516e-06	7.8193e-06	-4.435	7.72972e-06	7.9125e-06	-4.435	4.01433e-06	7.3015e-06	-4.435	1.11203e-05	9.7211e-06	-4.435	1.06216e-05	1.0605e-05	-4.435	-8.9024e-06	9.5013e-06	-4.435	-1.12702e-05	8.1517e-06	-4.435	-4.95312e-06	7.2018e-06	-4.435	3.98819e-06	7.7395e-06	-4.435	6.59516e-06	7.3648e-06
-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	0.0	0.0	-4.425	3.88128e-06	8.7461e-06	-4.425	3.51785e-06	6.5296e-06	-4.425	5.36338e-06	8.185e-06	-4.425	6.39542e-06	8.1311e-06	-4.425	-4.12324e-07	7.3516e-06	-4.425	6.8387e-06	9.6708e-06	-4.425	6.39864e-06	1.0046e-05	-4.425	-9.86808e-06	9.2469e-06	-4.425	-1.13527e-05	8.6976e-06	-4.425	-9.92921e-06	8.3302e-06	-4.425	-4.66455e-06	7.6022e-06	-4.425	1.8781e-06	7.0591e-06
-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	0.0	0.0	-4.415	2.91049e-06	7.4468e-06	-4.415	4.93309e-06	6.6248e-06	-4.415	6.74315e-06	8.7744e-06	-4.415	6.4082e-06	8.9446e-06	-4.415	-1.8951e-06	8.1397e-06	-4.415	2.65266e-06	9.7533e-06	-4.415	2.13849e-06	1.0007e-05	-4.415	-8.58163e-06	9.3807e-06	-4.415	-5.49121e-06	8.9749e-06	-4.415	-5.05008e-06	9.058e-06	-4.415	-5.22467e-06	8.2395e-06	-4.415	-1.20844e-06	7.367e-06
-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	0.0	0.0	-4.405	5.93132e-08	7.7235e-06	-4.405	2.63435e-06	6.4838e-06	-4.405	4.82723e-06	8.4006e-06	-4.405	5.79103e-06	8.9805e-06	-4.405	7.32973e-07	8.483e-06	-4.405	1.28195e-06	9.4811e-06	-4.405	-4.22281e-07	9.6554e-06	-4.405	-5.41226e-06	8.9336e-06	-4.405	1.11507e-06	8.7735e-06	-4.405	-5.66484e-07	9.803e-06	-4.405	-3.12454e-06	9.2369e-06	-4.405	-6.80877e-07	8.5468e-06
-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	0.0	0.0	-4.395	8.06021e-07	7.3085e-06	-4.395	2.96649e-06	6.5215e-06	-4.395	4.72432e-06	8.614e-06	-4.395	4.34077e-06	8.9695e-06	-4.395	1.81131e-06	8.7453e-06	-4.395	1.64824e-06	9.5159e-06	-4.395	-1.3536e-06	9.8766e-06	-4.395	-1.60301e-06	9.0792e-06	-4.395	7.23613e-06	8.2808e-06	-4.395	6.57359e-06	1.0132e-05	-4.395	2.93324e-06	9.5918e-06	-4.395	2.65923e-06	9.1023e-06
-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	0.0	0.0	-4.385	-1.11571e-09	7.068e-06	-4.385	-1.25167e-06	6.268e-06	-4.385	-2.31026e-06	8.1824e-06	-4.385	6.71958e-07	8.3497e-06	-4.385	4.86456e-06	8.6194e-06	-4.385	4.184e-06	9.518e-06	-4.385	6.89534e-07	1.0886e-05	-4.385	1.18455e-06	9.8742e-06	-4.385	5.08621e-06	7.8275e-06	-4.385	1.13569e-05	9.9965e-06	-4.385	8.97433e-06	9.5906e-06	-4.385	3.42668e-06	9.0537e-06
-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	0.0	0.0	-4.375	3.91526e-07	9.6217e-06	-4.375	-2.55821e-07	6.8506e-06	-4.375	-3.13772e-06	8.3613e-06	-4.375	-8.76906e-07	8.2405e-06	-4.375	4.55836e-06	8.3318e-06	-4.375	6.46872e-06	9.3838e-06	-4.375	4.06173e-06	1.1158e-05	-4.375	3.94381e-06	1.0286e-05	-4.375	1.74242e-06	7.4117e-06	-4.375	4.64972e-06	9.1125e-06	-4.375	4.86587e-06	8.9402e-06	-4.375	4.44977e-06	8.4542e-06
-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	0.0	0.0	-4.365	-8.7454e-08	9.6817e-06	-4.365	-1.31337e-06	1.1801e-05	-4.365	-1.64922e-06	1.1064e-05	-4.365	1.8501e-07	9.3276e-06	-4.365	1.43242e-06	7.7989e-06	-4.365	2.88362e-06	8.8989e-06	-4.365	5.22034e-06	1.159e-05	-4.365	6.41958e-06	1.1247e-05	-4.365	1.77597e-07	8.0133e-06	-4.365	1.406e-06	8.331e-06	-4.365	1.16388e-06	7.8099e-06	-4.365	1.5623e-06	6.9508e-06
-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	0.0	0.0	-4.355	-1.98259e-06	8.429e-06	-4.355	-1.3325e-07	1.1411e-05	-4.355	1.6726e-06	1.0984e-05	-4.355	1.33578e-06	9.3122e-06	-4.355	1.36974e-06	8.5225e-06	-4.355	1.63365e-06	9.5991e-06	-4.355	1.44555e-06	1.066e-05	-4.355	1.63069e-06	1.0434e-05	-4.355	-6.82124e-06	8.1989e-06	-4.355	-7.75738e-06	7.4385e-06	-4.355	-5.57808e-06	6.5996e-06	-4.355	-1.7948e-06	5.8252e-06
-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	0.0	0.0	-4.345	-2.73104e-06	8.5879e-06	-4.345	2.72381e-06	1.1532e-05	-4.345	5.90753e-06	1.1177e-05	-4.345	2.21949e-06	9.7083e-06	-4.345	3.12677e-06	9.8583e-06	-4.345	6.15065e-06	1.0941e-05	-4.345	2.09247e-06	1.0812e-05	-4.345	-4.81225e-07	1.0462e-05	-4.345	-6.58366e-06	8.5581e-06	-4.345	-9.7769e-06	7.5198e-06	-4.345	-7.36051e-06	6.8648e-06	-4.345	-2.92901e-06	6.0069e-06
-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	0.0	0.0	-4.335	-4.50947e-06	7.5146e-06	-4.335	2.60015e-06	1.0596e-05	-4.335	5.24083e-06	1.0686e-05	-4.335	5.73371e-07	9.5556e-06	-4.335	4.93036e-06	1.0765e-05	-4.335	6.81123e-06	1.1832e-05	-4.335	-1.50292e-06	1.0384e-05	-4.335	-5.05671e-06	9.8546e-06	-4.335	-7.26977e-06	8.8836e-06	-4.335	-8.44536e-06	8.6597e-06	-4.335	-8.08405e-06	7.6612e-06	-4.335	-4.83625e-06	6.6499e-06
-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	0.0	0.0	-4.325	-1.10598e-05	1.4925e-05	-4.325	-1.04577e-06	1.0953e-05	-4.325	4.94562e-06	1.0173e-05	-4.325	2.56686e-06	9.1401e-06	-4.325	6.47951e-06	1.0499e-05	-4.325	9.90199e-06	1.1742e-05	-4.325	-2.5816e-06	9.8865e-06	-4.325	-4.9229e-06	8.9662e-06	-4.325	-2.18496e-06	8.6453e-06	-4.325	-4.7828e-06	8.8905e-06	-4.325	-5.16609e-06	7.9364e-06	-4.325	-4.08269e-06	7.3974e-06
-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	0.0	0.0	-4.315	-8.37014e-06	1.5842e-05	-4.315	-1.79019e-06	1.0877e-05	-4.315	5.20605e-06	9.5664e-06	-4.315	6.38008e-06	8.1715e-06	-4.315	5.59881e-06	9.5294e-06	-4.315	7.89421e-06	1.107e-05	-4.315	-6.14403e-07	9.0416e-06	-4.315	-7.57616e-07	8.2912e-06	-4.315	2.00643e-06	9.0058e-06	-4.315	-3.89182e-06	8.9746e-06	-4.315	-5.26471e-06	8.3701e-06	-4.315	-3.00244e-06	8.046e-06
-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	0.0	0.0	-4.305	-2.79947e-06	2.7692e-05	-4.305	4.92048e-07	1.353e-05	-4.305	5.91622e-06	8.8898e-06	-4.305	4.57952e-06	7.1763e-06	-4.305	1.31393e-06	8.533e-06	-4.305	4.2482e-06	1.0078e-05	-4.305	2.10485e-06	9.3095e-06	-4.305	4.363e-06	8.5114e-06	-4.305	3.14209e-06	8.6922e-06	-4.305	-4.76641e-06	8.9177e-06	-4.305	-5.17818e-06	8.4596e-06	-4.305	-1.23993e-06	8.4385e-06
-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	0.0	0.0	-4.295	-1.43419e-06	2.3817e-05	-4.295	1.01608e-06	1.0706e-05	-4.295	5.4472e-06	7.2723e-06	-4.295	3.64185e-06	7.1112e-06	-4.295	2.46758e-07	9.8243e-06	-4.295	3.52084e-06	1.1903e-05	-4.295	1.00544e-05	1.2472e-05	-4.295	7.12702e-06	1.0972e-05	-4.295	8.52269e-07	9.2161e-06	-4.295	-3.33311e-06	8.4436e-06	-4.295	-4.6728e-06	8.0646e-06	-4.295	1.49643e-07	8.3846e-06
-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	0.0	0.0	-4.285	1.25272e-05	9.5054e-06	-4.285	4.8555e-06	6.4746e-06	-4.285	4.40931e-06	7.7089e-06	-4.285	1.52646e-06	7.1713e-06	-4.285	-1.70292e-06	9.3474e-06	-4.285	2.47992e-06	1.1572e-05	-4.285	1.03874e-05	1.2534e-05	-4.285	5.71263e-07	1.1215e-05	-4.285	-6.21812e-06	9.1062e-06	-4.285	-1.56673e-06	9.043e-06	-4.285	-3.44904e-06	8.47e-06	-4.285	1.45571e-06	8.138e-06
-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	0.0	0.0	-4.275	9.77898e-06	9.2132e-06	-4.275	4.97617e-06	6.8419e-06	-4.275	5.97505e-06	7.9537e-06	-4.275	3.95872e-06	7.8871e-06	-4.275	-9.49663e-07	9.9347e-06	-4.275	1.43272e-06	1.1734e-05	-4.275	9.83249e-06	1.2503e-05	-4.275	7.45514e-07	1.1721e-05	-4.275	-3.35744e-06	9.987e-06	-4.275	3.3907e-06	9.1853e-06	-4.275	1.34851e-06	8.1727e-06	-4.275	1.82931e-06	8.2929e-06
