E (meV)	D1_Butanol_250K_0.098A-1	err	E (meV)	D1_Butanol_250K_0.196A-1	err	E (meV)	D1_Butanol_250K_0.294A-1	err	E (meV)	D1_Butanol_250K_0.399A-1	err	E (meV)	D1_Butanol_250K_0.497A-1	err	E (meV)	D1_Butanol_250K_0.595A-1	err	E (meV)	D1_Butanol_250K_0.693A-1	err	E (meV)	D1_Butanol_250K_0.798A-1	err	E (meV)	D1_Butanol_250K_0.896A-1	err	E (meV)	D1_Butanol_250K_0.994A-1	err	E (meV)	D1_Butanol_250K_1.099A-1	err	E (meV)	D1_Butanol_250K_1.197A-1	err	E (meV)	D1_Butanol_250K_1.295A-1	err	E (meV)	D1_Butanol_250K_1.4A-1	err	E (meV)	D1_Butanol_250K_1.498A-1	err	E (meV)	D1_Butanol_250K_1.596A-1	err	E (meV)	D1_Butanol_250K_1.694A-1	err
-0.275	0.00183865	9.7542e-05	-0.275	0.00282453	0.00010054	-0.275	0.00415175	0.00015335	-0.275	0.00602464	0.00022157	-0.275	0.00779986	0.00025787	-0.275	0.0095999	0.00027862	-0.275	0.0110304	0.0003106	-0.275	0.0128386	0.00034012	-0.275	0.0135875	0.0003196	-0.275	0.0144905	0.00031516	-0.275	0.0160303	0.00033797	-0.275	0.0157549	0.00031493	-0.275	0.0161673	0.00031938	-0.275	0.0173248	0.00032471	-0.275	0.0174835	0.0003217	-0.275	0.0166218	0.00029266	-0.275	0.0154955	0.00025856
-0.265	0.00180983	9.635e-05	-0.265	0.00282983	0.00010224	-0.265	0.00419228	0.00015372	-0.265	0.00604352	0.00022077	-0.265	0.00777009	0.00025779	-0.265	0.00925075	0.00027485	-0.265	0.0109712	0.00030697	-0.265	0.0128569	0.00033578	-0.265	0.0138194	0.00031993	-0.265	0.0149441	0.00031898	-0.265	0.0164057	0.00034392	-0.265	0.0162915	0.00032196	-0.265	0.0167617	0.00032761	-0.265	0.017874	0.00033021	-0.265	0.0180596	0.00032476	-0.265	0.0171587	0.000299	-0.265	0.016269	0.00026464
-0.255	0.00200754	0.00010783	-0.255	0.00308624	0.0001131	-0.255	0.00465863	0.00016447	-0.255	0.00679452	0.00023736	-0.255	0.00814552	0.00026599	-0.255	0.00955303	0.00027893	-0.255	0.0116375	0.0003134	-0.255	0.0138908	0.00034537	-0.255	0.014552	0.0003282	-0.255	0.0150944	0.00032064	-0.255	0.01646	0.00034417	-0.255	0.0169744	0.00032917	-0.255	0.0178497	0.00033347	-0.255	0.0184841	0.00033115	-0.255	0.0181646	0.00032748	-0.255	0.0171565	0.00030031	-0.255	0.0167518	0.00026834
-0.245	0.0020745	0.00010905	-0.245	0.0032812	0.00011022	-0.245	0.00475663	0.00016569	-0.245	0.00698783	0.00024237	-0.245	0.00895273	0.0002817	-0.245	0.0102476	0.00029033	-0.245	0.0122587	0.00031966	-0.245	0.0147149	0.00035716	-0.245	0.015306	0.00034096	-0.245	0.0162542	0.00033426	-0.245	0.0179428	0.00035712	-0.245	0.017962	0.00033402	-0.245	0.0183136	0.00033454	-0.245	0.0194537	0.00034185	-0.245	0.0194714	0.00033726	-0.245	0.0179651	0.00030643	-0.245	0.0168882	0.00027023
-0.235	0.00266232	0.00059359	-0.235	0.0033277	0.00011227	-0.235	0.00484465	0.00016856	-0.235	0.00710751	0.0002439	-0.235	0.00958322	0.00028946	-0.235	0.0113891	0.00030868	-0.235	0.0128692	0.0003334	-0.235	0.0147833	0.00036023	-0.235	0.0153125	0.0003399	-0.235	0.0166474	0.00033811	-0.235	0.0181691	0.00035826	-0.235	0.0182869	0.00033913	-0.235	0.0190591	0.00034382	-0.235	0.0199285	0.00034696	-0.235	0.0195237	0.00034992	-0.235	0.0181624	0.00031716	-0.235	0.0176413	0.00027356
-0.225	0.00224785	0.00011172	-0.225	0.00361891	0.00011606	-0.225	0.00514513	0.00017851	-0.225	0.0075867	0.00026099	-0.225	0.00992845	0.00029715	-0.225	0.0119681	0.00031266	-0.225	0.0140664	0.00034588	-0.225	0.0159015	0.00037199	-0.225	0.0162652	0.00034948	-0.225	0.0176014	0.00034925	-0.225	0.0195519	0.00037539	-0.225	0.019813	0.00035309	-0.225	0.0198693	0.00034705	-0.225	0.0206071	0.00034882	-0.225	0.0201644	0.00034138	-0.225	0.0188949	0.00031085	-0.225	0.0182554	0.0002783
-0.215	0.00229828	0.00010245	-0.215	0.00381678	0.00012839	-0.215	0.00538534	0.00018287	-0.215	0.00764087	0.00025249	-0.215	0.0103715	0.00029875	-0.215	0.0122982	0.00031571	-0.215	0.0139976	0.00034295	-0.215	0.0160093	0.00037212	-0.215	0.0169729	0.0003564	-0.215	0.0183374	0.00035307	-0.215	0.0200464	0.0003789	-0.215	0.020508	0.00036044	-0.215	0.0207077	0.00035195	-0.215	0.0211987	0.00035272	-0.215	0.0211912	0.00034741	-0.215	0.0201404	0.00031894	-0.215	0.0193218	0.0002861
-0.205	0.0026022	0.00014006	-0.205	0.00410082	0.00012893	-0.205	0.00587556	0.00018478	-0.205	0.00853893	0.00026383	-0.205	0.0106927	0.00030214	-0.205	0.0123481	0.00031768	-0.205	0.0150051	0.00035632	-0.205	0.0178599	0.0003937	-0.205	0.0184948	0.00037206	-0.205	0.0197124	0.00036567	-0.205	0.021437	0.00038829	-0.205	0.0212067	0.00037043	-0.205	0.0211644	0.0003612	-0.205	0.0220975	0.0003632	-0.205	0.0223531	0.00036473	-0.205	0.0207181	0.00032867	-0.205	0.0197727	0.00028968
-0.195	0.00243196	0.00012143	-0.195	0.00406521	0.00012351	-0.195	0.00624128	0.00019524	-0.195	0.00905786	0.00027543	-0.195	0.0117058	0.00031626	-0.195	0.0136679	0.00033419	-0.195	0.0157617	0.00036518	-0.195	0.0185269	0.0004002	-0.195	0.019807	0.00039006	-0.195	0.021119	0.000385	-0.195	0.0226462	0.00040119	-0.195	0.0225462	0.00038118	-0.195	0.0226021	0.00037212	-0.195	0.0234646	0.00037426	-0.195	0.022925	0.00036403	-0.195	0.0211156	0.0003285	-0.195	0.0205855	0.00029504
-0.185	0.00262803	0.00012869	-0.185	0.00441189	0.00012876	-0.185	0.00673047	0.00020224	-0.185	0.0099404	0.00028726	-0.185	0.0130304	0.00033599	-0.185	0.0153006	0.00036233	-0.185	0.0172203	0.00039488	-0.185	0.0198657	0.00042233	-0.185	0.0203574	0.00039378	-0.185	0.0214977	0.00038463	-0.185	0.024128	0.00041123	-0.185	0.0238293	0.00038723	-0.185	0.0236648	0.00037748	-0.185	0.0243693	0.00038279	-0.185	0.0240951	0.00037358	-0.185	0.0222061	0.0003344	-0.185	0.0213257	0.00030044
-0.175	0.00254106	0.00022263	-0.175	0.00473616	0.00014021	-0.175	0.0074523	0.00021705	-0.175	0.0106882	0.00029903	-0.175	0.0133628	0.00033908	-0.175	0.0156597	0.00035942	-0.175	0.018267	0.0003987	-0.175	0.0212623	0.00043286	-0.175	0.021844	0.00040366	-0.175	0.0225368	0.00039126	-0.175	0.0245512	0.00041534	-0.175	0.0248016	0.00040083	-0.175	0.025047	0.00039289	-0.175	0.0259437	0.00039258	-0.175	0.0258643	0.00038567	-0.175	0.0239769	0.0003535	-0.175	0.0226597	0.00031696
-0.165	0.00297755	0.00011814	-0.165	0.00507541	0.00013819	-0.165	0.00811089	0.00022304	-0.165	0.0115425	0.00031064	-0.165	0.0142099	0.00035083	-0.165	0.0162989	0.00036599	-0.165	0.0192242	0.00040772	-0.165	0.0224852	0.0004445	-0.165	0.0234753	0.00042087	-0.165	0.0243701	0.00041056	-0.165	0.0262734	0.00043086	-0.165	0.026207	0.00040997	-0.165	0.0263809	0.00040053	-0.165	0.027365	0.00040506	-0.165	0.0265852	0.000393	-0.165	0.0242518	0.00035269	-0.165	0.0234186	0.0003202
-0.155	0.00324328	0.00012543	-0.155	0.00547738	0.00014544	-0.155	0.00873119	0.00023249	-0.155	0.0124383	0.00032256	-0.155	0.0153398	0.00036562	-0.155	0.0177688	0.00038356	-0.155	0.0200028	0.00041223	-0.155	0.0233474	0.00044825	-0.155	0.0246909	0.00042959	-0.155	0.0260516	0.00042416	-0.155	0.0280752	0.00044443	-0.155	0.0277567	0.00041678	-0.155	0.0277959	0.0004107	-0.155	0.0284436	0.00041633	-0.155	0.0276487	0.00040284	-0.155	0.0253519	0.00035934	-0.155	0.024237	0.00032534
-0.145	0.00329144	0.00014023	-0.145	0.0056694	0.00014502	-0.145	0.0089341	0.00023134	-0.145	0.0129373	0.00032961	-0.145	0.0167767	0.0003831	-0.145	0.0194636	0.00040215	-0.145	0.0218141	0.00043144	-0.145	0.0260851	0.00047812	-0.145	0.0275507	0.00046444	-0.145	0.0283867	0.00044898	-0.145	0.0298903	0.00045722	-0.145	0.029093	0.00042591	-0.145	0.0289595	0.00041842	-0.145	0.0304494	0.00042671	-0.145	0.0303592	0.00041807	-0.145	0.0277756	0.0003769	-0.145	0.0258765	0.00033673
-0.135	0.00338809	0.00013213	-0.135	0.00613645	0.0001529	-0.135	0.00969431	0.00024144	-0.135	0.0142707	0.00034347	-0.135	0.0182225	0.00039617	-0.135	0.0214251	0.0004212	-0.135	0.0249243	0.00046472	-0.135	0.0292564	0.00050724	-0.135	0.0300069	0.00047877	-0.135	0.030979	0.00046748	-0.135	0.0328804	0.00047801	-0.135	0.0321297	0.00044882	-0.135	0.0318154	0.0004424	-0.135	0.0325842	0.00044687	-0.135	0.0318028	0.00042925	-0.135	0.029248	0.00038711	-0.135	0.0273135	0.00034543
-0.125	0.00396965	0.00013602	-0.125	0.00690107	0.00016443	-0.125	0.0105175	0.00025132	-0.125	0.0158328	0.00036301	-0.125	0.0205115	0.00042189	-0.125	0.0238157	0.00044173	-0.125	0.0274938	0.00048458	-0.125	0.0315071	0.00052603	-0.125	0.0319982	0.00049176	-0.125	0.0336527	0.0004806	-0.125	0.0354531	0.00049742	-0.125	0.0346484	0.00046766	-0.125	0.0349442	0.00045722	-0.125	0.0348889	0.00045934	-0.125	0.0336247	0.00044174	-0.125	0.0310267	0.0003998	-0.125	0.0287105	0.00035209
-0.115	0.00415539	0.00013649	-0.115	0.00765167	0.00017122	-0.115	0.0119515	0.00026956	-0.115	0.0173362	0.00038096	-0.115	0.0225271	0.00044443	-0.115	0.0271609	0.00048471	-0.115	0.0307452	0.00052076	-0.115	0.0342878	0.00054437	-0.115	0.0354325	0.00051478	-0.115	0.0370959	0.00050988	-0.115	0.0382685	0.0005224	-0.115	0.0371384	0.00048263	-0.115	0.0377777	0.00047486	-0.115	0.0381093	0.00048534	-0.115	0.0358986	0.00045514	-0.115	0.0325287	0.00040919	-0.115	0.0303626	0.00035827
-0.105	0.00478652	0.00014642	-0.105	0.0084654	0.00018289	-0.105	0.0133251	0.00028468	-0.105	0.0197841	0.00040563	-0.105	0.0259717	0.00047425	-0.105	0.0298342	0.00049859	-0.105	0.0337508	0.00054001	-0.105	0.0386903	0.00058048	-0.105	0.0388953	0.00053686	-0.105	0.0402512	0.0005218	-0.105	0.0422281	0.00054183	-0.105	0.0410768	0.00051022	-0.105	0.040555	0.00049397	-0.105	0.0403577	0.00049991	-0.105	0.0384458	0.00046843	-0.105	0.0348339	0.00042209	-0.105	0.032771	0.00037022
-0.095	0.0054873	0.00018705	-0.095	0.00983108	0.00020035	-0.095	0.0151685	0.00030488	-0.095	0.0223438	0.00043218	-0.095	0.0293041	0.00050654	-0.095	0.0342084	0.00053128	-0.095	0.0386222	0.00057793	-0.095	0.0435815	0.00061992	-0.095	0.0436076	0.0005699	-0.095	0.0441801	0.00054933	-0.095	0.0465517	0.00057255	-0.095	0.0451453	0.00054209	-0.095	0.0439067	0.00052043	-0.095	0.0441138	0.00052639	-0.095	0.0421271	0.00049033	-0.095	0.0376343	0.00043309	-0.095	0.0350902	0.00038119
-0.085	0.00611271	0.00016893	-0.085	0.0115258	0.00021282	-0.085	0.0181821	0.0003383	-0.085	0.0270406	0.00047937	-0.085	0.0347034	0.00055014	-0.085	0.0402195	0.0005777	-0.085	0.0447762	0.00061945	-0.085	0.0488163	0.00065484	-0.085	0.0495833	0.000611	-0.085	0.0503335	0.00058978	-0.085	0.0515105	0.00060179	-0.085	0.0493236	0.00056137	-0.085	0.048432	0.00053816	-0.085	0.0481474	0.00054938	-0.085	0.0458105	0.00051474	-0.085	0.0416423	0.00045476	-0.085	0.0380728	0.00039508
-0.075	0.00735324	0.00018454	-0.075	0.0137872	0.00023171	-0.075	0.0222104	0.00037829	-0.075	0.0326983	0.00053423	-0.075	0.0403829	0.00059605	-0.075	0.0463392	0.00062372	-0.075	0.0528458	0.00067875	-0.075	0.0585825	0.00071743	-0.075	0.0582346	0.00066177	-0.075	0.0581742	0.00063046	-0.075	0.0595771	0.00064372	-0.075	0.0564691	0.00059944	-0.075	0.0548557	0.00057268	-0.075	0.0544506	0.00058618	-0.075	0.0506538	0.00054277	-0.075	0.0451368	0.00046951	-0.075	0.0419648	0.00041597
-0.065	0.00912969	0.00022556	-0.065	0.0172169	0.00025846	-0.065	0.0280595	0.00042471	-0.065	0.0418228	0.0006042	-0.065	0.0517567	0.00067583	-0.065	0.0581363	0.000699	-0.065	0.0641975	0.00074966	-0.065	0.069827	0.00078499	-0.065	0.0688221	0.00072179	-0.065	0.0680835	0.00068842	-0.065	0.0687791	0.0006964	-0.065	0.0652858	0.00064384	-0.065	0.0618612	0.00061213	-0.065	0.0609482	0.0006353	-0.065	0.0570129	0.00058562	-0.065	0.0506342	0.00049552	-0.065	0.0468572	0.00043932
-0.055	0.0150625	0.00031842	-0.055	0.0257392	0.00032618	-0.055	0.040514	0.00050601	-0.055	0.0586665	0.00070322	-0.055	0.0713819	0.00078845	-0.055	0.0772188	0.00080465	-0.055	0.0815551	0.0008436	-0.055	0.0883728	0.00088321	-0.055	0.0852799	0.00080092	-0.055	0.0834026	0.00076028	-0.055	0.0839572	0.00076932	-0.055	0.0766973	0.00069715	-0.055	0.0724215	0.00066281	-0.055	0.0715036	0.00067866	-0.055	0.0662101	0.00062068	-0.055	0.0573205	0.00052355	-0.055	0.0516346	0.00046367
-0.045	0.0415615	0.001091	-0.045	0.0575523	0.00049091	-0.045	0.0777025	0.00070426	-0.045	0.101923	0.00094305	-0.045	0.115849	0.001018	-0.045	0.117912	0.0010018	-0.045	0.117752	0.0010182	-0.045	0.119608	0.0010306	-0.045	0.112573	0.00092794	-0.045	0.10695	0.00086842	-0.045	0.102914	0.00085803	-0.045	0.092011	0.00077243	-0.045	0.0863765	0.00072593	-0.045	0.0835374	0.00073448	-0.045	0.0752479	0.00066876	-0.045	0.0646404	0.00056183	-0.045	0.0570789	0.0004937
-0.035	0.124255	0.0019676	-0.035	0.145422	0.00080245	-0.035	0.168945	0.001049	-0.035	0.200319	0.0013322	-0.035	0.208934	0.0013767	-0.035	0.194372	0.0012964	-0.035	0.180483	0.0012714	-0.035	0.172511	0.0012504	-0.035	0.153663	0.0010893	-0.035	0.139595	0.00099739	-0.035	0.130532	0.00096797	-0.035	0.114665	0.00086613	-0.035	0.104503	0.00080462	-0.035	0.0983518	0.00080317	-0.035	0.0885744	0.00073448	-0.035	0.0744075	0.00061315	-0.035	0.0642016	0.00053766
-0.025	0.288415	0.0029694	-0.025	0.31333	0.0011841	-0.025	0.335139	0.0014822	-0.025	0.3662	0.0018254	-0.025	0.356227	0.0018204	-0.025	0.310706	0.0016612	-0.025	0.270473	0.0015707	-0.025	0.244847	0.0015045	-0.025	0.208589	0.0012841	-0.025	0.182218	0.0011534	-0.025	0.162513	0.0010923	-0.025	0.138552	0.00096863	-0.025	0.12449	0.00089201	-0.025	0.114443	0.00087779	-0.025	0.100051	0.00079356	-0.025	0.0835635	0.00066162	-0.025	0.071816	0.00057907
-0.015	0.500651	0.0038581	-0.015	0.528985	0.0015496	-0.015	0.537234	0.0018746	-0.015	0.558411	0.0022711	-0.015	0.528956	0.0022388	-0.015	0.445881	0.002007	-0.015	0.375348	0.0018683	-0.015	0.327616	0.0017571	-0.015	0.267931	0.0014647	-0.015	0.225912	0.0012932	-0.015	0.196065	0.0012104	-0.015	0.163779	0.0010642	-0.015	0.144602	0.00097301	-0.015	0.131314	0.00095463	-0.015	0.112068	0.00084903	-0.015	0.0914308	0.00070018	-0.015	0.077239	0.00060813
-0.005	0.673025	0.004303	-0.005	0.718459	0.0018262	-0.005	0.716342	0.0021867	-0.005	0.720881	0.0026052	-0.005	0.663853	0.0025256	-0.005	0.5528	0.0022473	-0.005	0.456424	0.0020675	-0.005	0.386343	0.0019182	-0.005	0.309508	0.0015773	-0.005	0.256301	0.0013792	-0.005	0.219345	0.0012853	-0.005	0.180389	0.0011231	-0.005	0.158396	0.0010226	-0.005	0.142463	0.0010043	-0.005	0.119929	0.00089049	-0.005	0.0954933	0.00072099	-0.005	0.0792519	0.00062025
0.005	0.745755	0.0043942	0.005	0.791881	0.0019206	0.005	0.778932	0.002281	0.005	0.764875	0.0026944	0.005	0.699085	0.0026031	0.005	0.582542	0.0023105	0.005	0.478049	0.0021149	0.005	0.402241	0.0019548	0.005	0.321116	0.001607	0.005	0.264932	0.0014047	0.005	0.223733	0.0012961	0.005	0.182405	0.0011275	0.005	0.16076	0.0010307	0.005	0.144753	0.0010137	0.005	0.120675	0.00089727	0.005	0.0946387	0.00072409	0.005	0.0783341	0.00061969
0.015	0.658274	0.0042827	0.015	0.706169	0.0018085	0.015	0.69332	0.0021453	0.015	0.676047	0.0025283	0.015	0.615396	0.0024317	0.015	0.512421	0.0021597	0.015	0.429957	0.002002	0.015	0.369497	0.0018677	0.015	0.295209	0.0015399	0.015	0.243644	0.0013482	0.015	0.209746	0.0012531	0.015	0.174747	0.0011041	0.015	0.153789	0.0010079	0.015	0.137084	0.00097526	0.015	0.114532	0.00085751	0.015	0.0904407	0.00069807	0.015	0.0744277	0.0005953
0.025	0.45296	0.0032183	0.025	0.504778	0.0015149	0.025	0.504355	0.0018118	0.025	0.490931	0.0021302	0.025	0.44821	0.0020555	0.025	0.382681	0.0018526	0.025	0.333443	0.0017545	0.025	0.295619	0.0016671	0.025	0.243875	0.0013924	0.025	0.206262	0.0012288	0.025	0.180901	0.0011591	0.025	0.153775	0.0010276	0.025	0.136952	0.00094895	0.025	0.122144	0.00092613	0.025	0.101993	0.00080415	0.025	0.0811252	0.00064749	0.025	0.0665463	0.00054747
0.035	0.242791	0.0024357	0.035	0.285492	0.001123	0.035	0.297238	0.0013779	0.035	0.295667	0.0016388	0.035	0.278424	0.0016074	0.035	0.250619	0.0014848	0.035	0.230887	0.0014458	0.035	0.212915	0.0014011	0.035	0.181265	0.0011892	0.035	0.158724	0.0010671	0.035	0.143945	0.0010248	0.035	0.126976	0.00092635	0.035	0.116206	0.00086156	0.035	0.104027	0.00083874	0.035	0.0886716	0.00073939	0.035	0.0724399	0.00060037	0.035	0.0602614	0.00050638
0.045	0.0997192	0.0016329	0.045	0.128011	0.00074736	0.045	0.145584	0.00096755	0.045	0.153961	0.0011753	0.045	0.153754	0.00118	0.045	0.149636	0.0011401	0.045	0.149331	0.0011595	0.045	0.146834	0.00115	0.045	0.131787	0.00099942	0.045	0.119212	0.00091507	0.045	0.111845	0.00089495	0.045	0.101324	0.00082013	0.045	0.0946035	0.00077559	0.045	0.0870702	0.00075926	0.045	0.0751087	0.00066635	0.045	0.0623859	0.00054623	0.045	0.0533495	0.00046725
0.055	0.0319045	0.00048805	0.055	0.0504414	0.00046312	0.055	0.0668756	0.0006538	0.055	0.0798198	0.00083657	0.055	0.0876415	0.00088667	0.055	0.0935089	0.00088976	0.055	0.0985683	0.00092997	0.055	0.103101	0.00095736	0.055	0.0984323	0.00086504	0.055	0.093644	0.00081082	0.055	0.0906001	0.00079812	0.055	0.0833662	0.00073328	0.055	0.0785873	0.00068859	0.055	0.0739313	0.00068643	0.055	0.0652773	0.00062003	0.055	0.0545286	0.00050712	0.055	0.0472703	0.00043708
0.065	0.0133541	0.00032974	0.065	0.0246248	0.00031751	0.065	0.0373032	0.00049127	0.065	0.050767	0.00066663	0.065	0.0605905	0.00073506	0.065	0.0663374	0.0007497	0.065	0.0713201	0.00078882	0.065	0.0778278	0.00082632	0.065	0.0776858	0.00076126	0.065	0.0753037	0.00071891	0.065	0.0752336	0.00072821	0.065	0.070667	0.0006759	0.065	0.0674461	0.00063862	0.065	0.0641045	0.0006364	0.065	0.0576305	0.00057554	0.065	0.0489785	0.00047672	0.065	0.0430823	0.00041435
0.075	0.00903698	0.00020774	0.075	0.0172842	0.00026303	0.075	0.0270534	0.00041792	0.075	0.0372384	0.0005683	0.075	0.0454504	0.00063406	0.075	0.0515177	0.00065867	0.075	0.0573542	0.00070943	0.075	0.0632349	0.00074706	0.075	0.0631314	0.00068836	0.075	0.0629835	0.0006612	0.075	0.0634879	0.0006695	0.075	0.0591567	0.00062015	0.075	0.0571887	0.00058911	0.075	0.0562104	0.00059551	0.075	0.0514063	0.00054406	0.075	0.0448069	0.00045398	0.075	0.0394929	0.00039537
0.085	0.00754835	0.00019571	0.085	0.0137062	0.00023684	0.085	0.0215832	0.00037396	0.085	0.0305951	0.00051283	0.085	0.0384772	0.00058774	0.085	0.0438243	0.00061048	0.085	0.0485377	0.0006556	0.085	0.054472	0.00069743	0.085	0.0549406	0.00063999	0.085	0.0543467	0.00061023	0.085	0.0546596	0.00061914	0.085	0.0523101	0.00057971	0.085	0.0510462	0.00055305	0.085	0.0504674	0.00056221	0.085	0.0472642	0.00052274	0.085	0.0407902	0.00043478	0.085	0.0359412	0.0003769
0.095	0.0063986	0.00018187	0.095	0.011577	0.00022137	0.095	0.0184448	0.00035402	0.095	0.0262789	0.0004811	0.095	0.031923	0.00053328	0.095	0.0359952	0.00055438	0.095	0.0406753	0.00060151	0.095	0.0462508	0.00064019	0.095	0.0473535	0.0005965	0.095	0.0477209	0.00057534	0.095	0.0485837	0.00058355	0.095	0.0471478	0.00055276	0.095	0.0461543	0.00052967	0.095	0.0458376	0.00054009	0.095	0.0435867	0.0005051	0.095	0.037694	0.00041713	0.095	0.0335202	0.00036221
0.105	0.00560375	0.0001736	0.105	0.0100368	0.00020426	0.105	0.0154945	0.0003245	0.105	0.0212979	0.00043498	0.105	0.0265069	0.00048379	0.105	0.030837	0.00052037	0.105	0.0352408	0.00056359	0.105	0.0410877	0.00059761	0.105	0.0423283	0.00056066	0.105	0.0426925	0.00054055	0.105	0.0441596	0.0005567	0.105	0.0429905	0.00052967	0.105	0.0426591	0.00051533	0.105	0.0418702	0.00051936	0.105	0.0387379	0.00047279	0.105	0.0344367	0.00039672	0.105	0.0317248	0.00035375
0.115	0.00523433	0.00015365	0.115	0.00904103	0.00019377	0.115	0.0139081	0.0003075	0.115	0.0199427	0.00041983	0.115	0.0244009	0.00046426	0.115	0.0276355	0.00048162	0.115	0.0323768	0.00053762	0.115	0.0374668	0.00057927	0.115	0.0377931	0.00053028	0.115	0.0383752	0.00051164	0.115	0.0404097	0.00053498	0.115	0.039012	0.00050081	0.115	0.0385936	0.000483	0.115	0.0389116	0.00049917	0.115	0.0363084	0.00045907	0.115	0.0325789	0.0003869	0.115	0.0298544	0.00034601
0.125	0.00466949	0.00017543	0.125	0.00794697	0.00018151	0.125	0.0121772	0.00028039	0.125	0.0174437	0.00038918	0.125	0.021636	0.00043865	0.125	0.0248498	0.00045626	0.125	0.0292796	0.00050628	0.125	0.0335178	0.00054253	0.125	0.0340428	0.00050629	0.125	0.034649	0.00049057	0.125	0.0361597	0.00050329	0.125	0.0354378	0.00047562	0.125	0.0355593	0.00046312	0.125	0.0361725	0.00048565	0.125	0.0338662	0.00044761	0.125	0.0305576	0.00037245	0.125	0.028427	0.00033919
0.135	0.00427263	0.00014702	0.135	0.00729332	0.00017578	0.135	0.0112632	0.0002738	0.135	0.015803	0.00037874	0.135	0.0194081	0.00042486	0.135	0.0227232	0.00044303	0.135	0.026378	0.00048731	0.135	0.0301656	0.00051716	0.135	0.030652	0.00047403	0.135	0.0320243	0.00046403	0.135	0.0346335	0.00049595	0.135	0.0332932	0.00046816	0.135	0.0325947	0.00044256	0.135	0.0327092	0.00045783	0.135	0.0316845	0.00043082	0.135	0.0290165	0.00036556	0.135	0.0266464	0.00035054
0.145	0.00384972	0.00013343	0.145	0.0068443	0.00017441	0.145	0.0102752	0.00026437	0.145	0.0143293	0.00035517	0.145	0.0180355	0.00040389	0.145	0.0206505	0.00042	0.145	0.0236079	0.00045782	0.145	0.0275317	0.00049431	0.145	0.0288348	0.0004626	0.145	0.0298636	0.00045107	0.145	0.0311671	0.00046876	0.145	0.0302513	0.00044829	0.145	0.0302493	0.00042675	0.145	0.0303154	0.00043676	0.145	0.0292107	0.00041608	0.145	0.0270047	0.00035209	0.145	0.0251566	0.00035214
0.155	0.00361817	0.00012914	0.155	0.00604164	0.00015774	0.155	0.00930552	0.00024394	0.155	0.0134351	0.00034314	0.155	0.0164268	0.00038665	0.155	0.0191263	0.00040326	0.155	0.0219783	0.00043934	0.155	0.0253943	0.0004721	0.155	0.0267439	0.0004473	0.155	0.0277169	0.00043764	0.155	0.0288745	0.00045427	0.155	0.0284812	0.00043771	0.155	0.0282311	0.0004105	0.155	0.0291227	0.00042766	0.155	0.0282804	0.00040572	0.155	0.0257041	0.00034165	0.155	0.0237358	0.00033647
0.165	0.00358047	0.00015167	0.165	0.00570955	0.00015357	0.165	0.00836874	0.00023247	0.165	0.0120099	0.00032398	0.165	0.0149841	0.00036669	0.165	0.0178721	0.00038792	0.165	0.020798	0.00042667	0.165	0.0238479	0.00045745	0.165	0.0248303	0.00042948	0.165	0.0258001	0.00042035	0.165	0.0272529	0.00043753	0.165	0.0268014	0.00042183	0.165	0.027192	0.00040089	0.165	0.0277804	0.00041833	0.165	0.0265931	0.00039486	0.165	0.0244253	0.00033357	0.165	0.0229392	0.00041696
0.175	0.00337647	0.00013699	0.175	0.00544228	0.00015071	0.175	0.00804044	0.00022714	0.175	0.0112752	0.0003099	0.175	0.0139906	0.00035193	0.175	0.0161212	0.00036795	0.175	0.018885	0.00040478	0.175	0.0227439	0.00044429	0.175	0.0236755	0.00041932	0.175	0.0242451	0.00041	0.175	0.0253684	0.00042277	0.175	0.0253952	0.00041354	0.175	0.0257558	0.00039519	0.175	0.0255661	0.00041389	0.175	0.0250268	0.00039324	0.175	0.0236591	0.00032847	0.175	0.0224053	0.0011308
0.185	0.00284716	0.00012546	0.185	0.00490354	0.0001441	0.185	0.00758258	0.00022349	0.185	0.0107228	0.00030405	0.185	0.0135157	0.00034685	0.185	0.0153641	0.00036024	0.185	0.0175304	0.00038799	0.185	0.0206189	0.00042185	0.185	0.021506	0.00039742	0.185	0.0226036	0.00039218	0.185	0.0239972	0.00041224	0.185	0.0237021	0.00039794	0.185	0.0240032	0.00037941	0.185	0.0246835	0.00039529	0.185	0.0239531	0.00037563	0.185	0.0223588	0.00031905	0.185	0.0212163	0.00037141
0.195	0.00286224	0.00012396	0.195	0.00466943	0.00013942	0.195	0.00678253	0.00020973	0.195	0.00947862	0.000289	0.195	0.0125152	0.00033583	0.195	0.0148264	0.00035429	0.195	0.016936	0.00038271	0.195	0.0198588	0.00041504	0.195	0.0204886	0.00038956	0.195	0.0215158	0.00038261	0.195	0.0228231	0.00040068	0.195	0.022145	0.00038368	0.195	0.0229973	0.00036981	0.195	0.0239008	0.00038584	0.195	0.0227953	0.00036829	0.195	0.0208812	0.00030789	0.195	0.0201824	0.00048282
