E- (meV)	D1_Butanol_250K_0.098A-1	E+ (meV)	D1_Butanol_250K_0.098A-1	E- (meV)	D1_Butanol_250K_0.196A-1	E+ (meV)	D1_Butanol_250K_0.196A-1	E- (meV)	D1_Butanol_250K_0.294A-1	E+ (meV)	D1_Butanol_250K_0.294A-1	E- (meV)	D1_Butanol_250K_0.399A-1	E+ (meV)	D1_Butanol_250K_0.399A-1	E- (meV)	D1_Butanol_250K_0.497A-1	E+ (meV)	D1_Butanol_250K_0.497A-1	E- (meV)	D1_Butanol_250K_0.595A-1	E+ (meV)	D1_Butanol_250K_0.595A-1	E- (meV)	D1_Butanol_250K_0.693A-1	E+ (meV)	D1_Butanol_250K_0.693A-1	E- (meV)	D1_Butanol_250K_0.798A-1	E+ (meV)	D1_Butanol_250K_0.798A-1	E- (meV)	D1_Butanol_250K_0.896A-1	E+ (meV)	D1_Butanol_250K_0.896A-1	E- (meV)	D1_Butanol_250K_0.994A-1	E+ (meV)	D1_Butanol_250K_0.994A-1	E- (meV)	D1_Butanol_250K_1.099A-1	E+ (meV)	D1_Butanol_250K_1.099A-1	E- (meV)	D1_Butanol_250K_1.197A-1	E+ (meV)	D1_Butanol_250K_1.197A-1	E- (meV)	D1_Butanol_250K_1.295A-1	E+ (meV)	D1_Butanol_250K_1.295A-1	E- (meV)	D1_Butanol_250K_1.4A-1	E+ (meV)	D1_Butanol_250K_1.4A-1	E- (meV)	D1_Butanol_250K_1.498A-1	E+ (meV)	D1_Butanol_250K_1.498A-1	E- (meV)	D1_Butanol_250K_1.596A-1	E+ (meV)	D1_Butanol_250K_1.596A-1	E- (meV)	D1_Butanol_250K_1.694A-1	E+ (meV)	D1_Butanol_250K_1.694A-1
2.085	0.0			2.085	0.0			2.085	0.00015634571797635996			2.085	0.00020244163976380783			2.085	0.000287138813662467			2.085	0.0003641727548592867			2.085	0.00038497496460982247			2.085	0.00040359032450168464			2.085	0.00046613423045974866			2.085	0.0005261720384045883			2.085	0.0006252922054295475			2.085	0.000680078381232025			2.085	0.000726436405754359			2.085	0.0007940723197775098			2.085	0.0008427193535679739			2.085	0.0008508921063244764			2.085	0.0008728084921343949		
2.095	0.0			2.095	0.0			2.095	0.0001475987467413865			2.095	0.00019858517038916527			2.095	0.0002847504552344049			2.095	0.0003571533072913383			2.095	0.0003582185458350908			2.095	0.00038715966530692136			2.095	0.0004492868156764396			2.095	0.0005212064601288877			2.095	0.0006181752531086728			2.095	0.000645614771259792			2.095	0.0007130039433514612			2.095	0.0008011524328469823			2.095	0.0008164026701917284			2.095	0.0008204101489301227			2.095	0.0008681565789589819		
2.105	0.0			2.105	0.0			2.105	0.0001530513710999606			2.105	0.0002053841420349434			2.105	0.0002918769840089697			2.105	0.0003303983611395133			2.105	0.00034386439754476614			2.105	0.0004169924563566251			2.105	0.00044452430952426116			2.105	0.0004916070675590065			2.105	0.0005752409564973773			2.105	0.000649271910470508			2.105	0.0007104043621397568			2.105	0.0007796467471325712			2.105	0.0008057952359281161			2.105	0.0008190645701732347			2.105	0.0008818125592560446		
2.115	0.0			2.115	0.0			2.115	0.00018483382556071432			2.115	0.00022862779187052102			2.115	0.0002978759053332449			2.115	0.0003300110977176159			2.115	0.00036896765802383745			2.115	0.0004287166058955459			2.115	0.00045988898369985046			2.115	0.0005235494670752282			2.115	0.0006006621326177406			2.115	0.0006760701853392671			2.115	0.0007123823272768108			2.115	0.0007622892425680355			2.115	0.0008186840568471194			2.115	0.0008372079482630052			2.115	0.0008720261234505972		
2.125	0.0			2.125	0.0			2.125	0.00018943662588124328			2.125	0.00023002807165043113			2.125	0.00029340473781263476			2.125	0.00031280581788513623			2.125	0.0003487967087349143			2.125	0.0004291549786496212			2.125	0.0004960594099885944			2.125	0.0005620323966815593			2.125	0.0006212833492858497			2.125	0.0006530859960280524			2.125	0.0007037650524494983			2.125	0.0007813713268191811			2.125	0.0008032439920030657			2.125	0.0007999741653436524			2.125	0.0008454911946185143		
2.135	0.0			2.135	0.0			2.135	0.00017725751616939797			2.135	0.00022610093092267398			2.135	0.000293384505382918			2.135	0.0003062322649458911			2.135	0.0003328340494196878			2.135	0.00044211282767675264			2.135	0.0005069423835099894			2.135	0.0005502264543851184			2.135	0.0006061831848011548			2.135	0.0006353250651090678			2.135	0.0007025209259133986			2.135	0.0008187186097152667			2.135	0.0008447774204757791			2.135	0.0008188593443124409			2.135	0.0008892364615924334		
2.145	0.0			2.145	0.0			2.145	0.00015796852283597978			2.145	0.00021702553593403806			2.145	0.0003035835495399747			2.145	0.0003314789015351335			2.145	0.00035968210423262286			2.145	0.00045292205680068424			2.145	0.0005173075840317107			2.145	0.0005692508120435416			2.145	0.0006278312485735688			2.145	0.0006456609350835501			2.145	0.000687003705685001			2.145	0.0008194781777840654			2.145	0.0008818113669995546			2.145	0.0008768383941157523			2.145	0.000913333173956142		
2.155	0.0			2.155	0.0			2.155	0.0001654848610118406			2.155	0.00022592320973892127			2.155	0.0002995013789435935			2.155	0.0003285926823598609			2.155	0.0003725262716747903			2.155	0.00045231508497329544			2.155	0.0005148016142894604			2.155	0.0005688237406870441			2.155	0.0006226607805702034			2.155	0.0006548426982657233			2.155	0.0006863635926954422			2.155	0.0007691204004573937			2.155	0.000827809351111532			2.155	0.0008733307183109153			2.155	0.0008822578375155572		
2.165	0.0			2.165	0.0			2.165	0.00016154961299068087			2.165	0.000215851836454595			2.165	0.00026510345495082873			2.165	0.0002881030205464009			2.165	0.0003368797021646322			2.165	0.00042937615008328714			2.165	0.0004856312608497567			2.165	0.000517900398658649			2.165	0.0005811467131187907			2.165	0.0006603748195855595			2.165	0.0006950917089964645			2.165	0.0007252352551835278			2.165	0.0007930715190520566			2.165	0.0008432686936963132			2.165	0.0008661819071322486		
2.175	0.0			2.175	0.0			2.175	0.00015160447624630772			2.175	0.00020383824292441146			2.175	0.0002606562141305413			2.175	0.0002866766476218501			2.175	0.0003204794824955877			2.175	0.00040184877913155496			2.175	0.00046527206309385065			2.175	0.0005150889100579208			2.175	0.000588951471658296			2.175	0.0006618929205258994			2.175	0.0006823276062605414			2.175	0.000737173862240144			2.175	0.0008237918327704232			2.175	0.00084738366577029			2.175	0.0008663832845661935		
2.185	0.0			2.185	0.0			2.185	0.00015227206306071985			2.185	0.00021214713821268182			2.185	0.0002813466215788212			2.185	0.00031303485410470733			2.185	0.0003433984539225913			2.185	0.000403613909378002			2.185	0.0004703385093555195			2.185	0.0005472644579349172			2.185	0.0006217557651320122			2.185	0.00065260796997662			2.185	0.0006788591720987493			2.185	0.0007737665905017108			2.185	0.0008379693580832343			2.185	0.0008405884419944995			2.185	0.0008576409921721985		
2.195	0.0			2.195	0.0			2.195	0.00015330126033012226			2.195	0.00021152061409098548			2.195	0.0002756351592791668			2.195	0.00030863407876914996			2.195	0.0003610910050593893			2.195	0.0004320927647421663			2.195	0.000474772670211392			2.195	0.0005409052949341951			2.195	0.0006171569593004597			2.195	0.0006347970433942064			2.195	0.0006997873589464689			2.195	0.0008025143128494228			2.195	0.0008256536552509049			2.195	0.0008392299491981267			2.195	0.0008730780188679808		
2.205	0.0			2.205	0.0			2.205	0.00016836978525394957			2.205	0.0002173994697648306			2.205	0.00027178988209050875			2.205	0.00030461888036313866			2.205	0.0003642403445891905			2.205	0.0004534052324832621			2.205	0.0004813041759519217			2.205	0.0005415679253206926			2.205	0.0006078346876469796			2.205	0.0006305465945386991			2.205	0.0007117684094500675			2.205	0.0007656025358034276			2.205	0.0007917747242758474			2.205	0.0008389963947318418			2.205	0.0008970966216641475		
2.215	0.0			2.215	0.0			2.215	0.0001638757771233377			2.215	0.00021400796456399486			2.215	0.000276488557911976			2.215	0.00029939628309191623			2.215	0.0003384779093697654			2.215	0.0004353682281105531			2.215	0.00046856107521996946			2.215	0.0005410600774490124			2.215	0.0005972773366970502			2.215	0.00062396565129922			2.215	0.0007061772269112069			2.215	0.0007473068283822374			2.215	0.0007895148486842286			2.215	0.0008344172150875479			2.215	0.0009024086307203034		
2.225	0.0			2.225	0.0			2.225	0.00015204095106813778			2.225	0.00021192979107957733			2.225	0.0002677039010182031			2.225	0.00030415094811357316			2.225	0.00034070600772788395			2.225	0.0004175880198252132			2.225	0.0004574125090080955			2.225	0.0005223430726093344			2.225	0.0005904183044835329			2.225	0.0006054340954869147			2.225	0.0006654664964412503			2.225	0.00075219781465655			2.225	0.0008017878660740471			2.225	0.0008471941414414327			2.225	0.0009224508385781181		
2.235	0.0			2.235	0.0			2.235	0.00015224039106321585			2.235	0.00021485953114941454			2.235	0.0002645571523514537			2.235	0.00031757882355428445			2.235	0.0003642340065956653			2.235	0.000412403368421372			2.235	0.0004621456354029445			2.235	0.0005174823619891139			2.235	0.0005917385962252062			2.235	0.0006013477416970675			2.235	0.0006573026406152367			2.235	0.0007756654707395046			2.235	0.0008150705226137494			2.235	0.0008300337273388746			2.235	0.0009074014289793651		
2.245	0.0			2.245	0.0			2.245	0.00018396394698233615			2.245	0.0002299390615599971			2.245	0.0002816119393749082			2.245	0.0003255140108029659			2.245	0.0003692625362587244			2.245	0.0004405527235322813			2.245	0.000485184569637671			2.245	0.0005050730861395239			2.245	0.0005876359631097416			2.245	0.0006410906642975806			2.245	0.0006757057922550039			2.245	0.0007772669641348681			2.245	0.0008358939217828523			2.245	0.0008247281966961077			2.245	0.0008769717824619915		
2.255	0.0			2.255	0.0			2.255	0.0001973572637094987			2.255	0.00023599526220942387			2.255	0.0002878571794824805			2.255	0.0003267589907592722			2.255	0.0003802682645575195			2.255	0.00046981207568056957			2.255	0.0004993722799951745			2.255	0.0005054528005027174			2.255	0.0006103331126094442			2.255	0.0006733708463090781			2.255	0.0006667460602829011			2.255	0.0007745764995001861			2.255	0.0008493176751801305			2.255	0.0008443222190505015			2.255	0.0008857730649505523		
2.265	0.0			2.265	0.0			2.265	0.0001741584196984961			2.265	0.00023537725749758233			2.265	0.0002859531871801057			2.265	0.0003141319216190987			2.265	0.00037121312775299846			2.265	0.0004338871023447739			2.265	0.00047344885157444763			2.265	0.0005242114622815956			2.265	0.0006316714685085832			2.265	0.0006657372726476305			2.265	0.0006654899899471017			2.265	0.0007838896435312866			2.265	0.0008451286818890076			2.265	0.0008551000955737118			2.265	0.0009010598493227015		
2.275	0.0			2.275	0.0			2.275	0.00014726660522130518			2.275	0.0002342724328929503			2.275	0.00029493280287067747			2.275	0.00032195042961390965			2.275	0.00036221549009323595			2.275	0.0004209611755119587			2.275	0.0004828385178756905			2.275	0.0005664380125462559			2.275	0.000632419749989871			2.275	0.00062965199508093			2.275	0.0006754441676388445			2.275	0.0007583263554113911			2.275	0.0007980021745169303			2.275	0.0008408026524514003			2.275	0.0009077116402753811		
2.285	0.0			2.285	0.0			2.285	0.0001537940586358708			2.285	0.0002278677999262178			2.285	0.00028703996582249165			2.285	0.0003177577895170422			2.285	0.0003526904203398732			2.285	0.000448231907362004			2.285	0.0004882356647596952			2.285	0.000556670915112793			2.285	0.0006222377062359683			2.285	0.0005877599511782746			2.285	0.0006639709758164069			2.285	0.0007709406012655934			2.285	0.0007924434996840185			2.285	0.0008231317951217905			2.285	0.000881028270019855		
2.295	0.0			2.295	0.0			2.295	0.00013403334429930552			2.295	0.00020572676443876616			2.295	0.0002666604505486665			2.295	0.0003028493616908218			2.295	0.0003442080163822331			2.295	0.00045022219113843306			2.295	0.0004943622448457568			2.295	0.000530129143313456			2.295	0.0006006423405591661			2.295	0.0006069213241171805			2.295	0.000667948947776374			2.295	0.0007795615885812355			2.295	0.0008162996459232058			2.295	0.0008323714424206881			2.295	0.0008581830795554051		
2.305	0.0			2.305	0.0			2.305	0.00012719826477679519			2.305	0.00021035948387278277			2.305	0.0002731692502306329			2.305	0.0003062715364536723			2.305	0.00034111220180016455			2.305	0.0004286346238685207			2.305	0.0004973680057823489			2.305	0.0005353711020485266			2.305	0.0005714016701664599			2.305	0.0006220665523338689			2.305	0.0006819058190181126			2.305	0.0007677746522916905			2.305	0.0008133166376136587			2.305	0.0008047240779463059			2.305	0.0008430003480747405		
2.315	0.0			2.315	0.0			2.315	0.00013200106486985094			2.315	0.00022387495218420805			2.315	0.00029107742531035404			2.315	0.00032064356253880917			2.315	0.0003543463715546614			2.315	0.0004178441231136502			2.315	0.0004790976580580755			2.315	0.0005251474005970246			2.315	0.0005656694633373583			2.315	0.0006243427015866207			2.315	0.0006633500873995453			2.315	0.0007414931610710102			2.315	0.0007799410074072212			2.315	0.0007774106059520202			2.315	0.000839683429369949		
2.325	0.0			2.325	0.0			2.325	0.00012760858610618854			2.325	0.00022108439050996204			2.325	0.00028744064047399234			2.325	0.0003110820437647817			2.325	0.0003600199705482764			2.325	0.0004271627874782615			2.325	0.0004672465551197308			2.325	0.0005222024173291406			2.325	0.0005870145328716127			2.325	0.0006120686777407624			2.325	0.0006536203218321247			2.325	0.0007497411679948761			2.325	0.0007957716253516438			2.325	0.0008229917830310016			2.325	0.0008667774634753718		
2.335	0.0			2.335	0.0			2.335	0.00013763843522741006			2.335	0.0002242121722968661			2.335	0.000271543771178974			2.335	0.00029558701644758097			2.335	0.0003424449648724356			2.335	0.0004211568955671328			2.335	0.00047690163427196406			2.335	0.0005260684938096252			2.335	0.000586607280043072			2.335	0.0006101027882984695			2.335	0.0006832039211316567			2.335	0.0007772075327617779			2.335	0.0008244323175316578			2.335	0.0008349842571032691			2.335	0.0008768215826099338		
2.345	0.0			2.345	0.0			2.345	0.00012989790289149927			2.345	0.00021300206963347044			2.345	0.00026206710435758653			2.345	0.0003131621099248091			2.345	0.0003733426710594426			2.345	0.0004406145825552321			2.345	0.0004920267823563481			2.345	0.0005356933735302705			2.345	0.0006081133691182946			2.345	0.0006324809671548716			2.345	0.0007169926381511126			2.345	0.0007879928463368573			2.345	0.0008011611035412047			2.345	0.0008040765448481755			2.345	0.000868848474454964		
2.355	0.0			2.355	0.0			2.355	0.00012417881315221786			2.355	0.00020428543186778157			2.355	0.0002632098462351781			2.355	0.00032336048415050096			2.355	0.00038694447542093793			2.355	0.000455956293150781			2.355	0.0004684979580860672			2.355	0.0005166287746476125			2.355	0.0006236502563045932			2.355	0.0006485557674304234			2.355	0.0007208372726911383			2.355	0.0007819016812171976			2.355	0.000808291434518529			2.355	0.0008498538443865361			2.355	0.0009072094619508297		
2.365	0.0			2.365	0.0			2.365	0.00012188903049111313			2.365	0.00020335543292665918			2.365	0.00028471831097480325			2.365	0.00033975792639104725			2.365	0.0003635342703793639			2.365	0.00042320696665433766			2.365	0.0004586057457409816			2.365	0.0005065040010389428			2.365	0.0005973466509841856			2.365	0.0006348232082686863			2.365	0.000692435987947855			2.365	0.000775780410256271			2.365	0.0008531284375901702			2.365	0.0009080036533630401			2.365	0.0009367827040158105		
2.375	0.0			2.375	0.0			2.375	0.00015582552927387002			2.375	0.00023544199144148403			2.375	0.00031057054889525046			2.375	0.0003524951289425917			2.375	0.00036783463127447805			2.375	0.0004114760902647279			2.375	0.0004613457665334755			2.375	0.0005103183744699293			2.375	0.0005956790031669422			2.375	0.000618911242221656			2.375	0.0006759318346249752			2.375	0.0007880983296922893			2.375	0.0008551367953901234			2.375	0.0008808918102854515			2.375	0.0009152513581640072		
2.385	0.0			2.385	0.0			2.385	0.0001664578535555317			2.385	0.000238681547091651			2.385	0.0002952900822080056			2.385	0.0003347917475062591			2.385	0.00035841308576586227			2.385	0.0004239718892722351			2.385	0.0004607534614979798			2.385	0.0005113340997162247			2.385	0.0006283319374969856			2.385	0.0006328188406182143			2.385	0.0006903431453060329			2.385	0.0008241926143175069			2.385	0.0008607351302294157			2.385	0.0008327030190900669			2.385	0.0008824855769990442		
2.395	0.0			2.395	0.0			2.395	0.00014665768300530234			2.395	0.00022266418060788108			2.395	0.0002791703525978537			2.395	0.000316057618909265			2.395	0.00034744476496519983			2.395	0.00044099963469593727			2.395	0.0004783468143472685			2.395	0.0005242199376816138			2.395	0.0006473917488699757			2.395	0.000653184071094831			2.395	0.000706548794857752			2.395	0.0008530376582675977			2.395	0.0008795537864117379			2.395	0.0008251473312282752			2.395	0.0008704478716896278		
2.405	0.0			2.405	0.0			2.405	0.00012684764755764203			2.405	0.00021246105315228075			2.405	0.0002776851553567981			2.405	0.0003070866109896523			2.405	0.00034896052319294843			2.405	0.00044624048990448155			2.405	0.0004813704077414426			2.405	0.0005229415525920247			2.405	0.0006216897183411673			2.405	0.0006488942554747329			2.405	0.0007284226309412963			2.405	0.0008519672944623454			2.405	0.0008600930359138605			2.405	0.0008411812075219096			2.405	0.0008993711633137409		
2.415	0.0			2.415	0.0			2.415	0.00012074783344477085			2.415	0.00020116912230712817			2.415	0.0002635230310022182			2.415	0.0003017868510280875			2.415	0.00035236180126632183			2.415	0.00043999200500163187			2.415	0.0004650465618103895			2.415	0.0004980948750306874			2.415	0.0005879417157420273			2.415	0.000644486828111398			2.415	0.0007352392552134159			2.415	0.0008275941602907074			2.415	0.0008293307992127484			2.415	0.0008496189157183079			2.415	0.0009170981452491981		
2.425	0.0			2.425	0.0			2.425	0.0001385557230837325			2.425	0.0002148779280887344			2.425	0.00026060664675157946			2.425	0.00031507678928467263			2.425	0.00038124421011566443			2.425	0.0004683440360387071			2.425	0.0004835668547765247			2.425	0.0005086150728717976			2.425	0.0006138422927331856			2.425	0.000666809617040748			2.425	0.0007151730399351028			2.425	0.0007821354759369607			2.425	0.0008013483425662249			2.425	0.0008504453952792696			2.425	0.0009449900666583041		
2.435	0.0			2.435	0.0			2.435	0.0001099379391586886			2.435	0.0002108715235138999			2.435	0.00026004773661500517			2.435	0.00032790407622683134			2.435	0.00040075995301849413			2.435	0.0004605258317199314			2.435	0.00048695394388945605			2.435	0.0005400056535532303			2.435	0.0006468158275163223			2.435	0.0006820332606321271			2.435	0.0006978224599368218			2.435	0.0007588815492479768			2.435	0.0007989410034838882			2.435	0.0008582895962037014			2.435	0.000938976163983859		
2.445	0.0			2.445	0.0			2.445	9.633608317559205e-05			2.445	0.00019717879966015477			2.445	0.0002576064243195223			2.445	0.00033301475355328907			2.445	0.00039351487097365884			2.445	0.0004315622435059121			2.445	0.0004676424947630533			2.445	0.0005247154413937509			2.445	0.0006031737525201002			2.445	0.0006373208634838491			2.445	0.0006783019274379105			2.445	0.0007802033402862763			2.445	0.0008149998655673366			2.445	0.0008370308687156643			2.445	0.0008801451831888011		
