E (meV)	but_OD_250K_0.29A-1	err	E (meV)	but_OD_250K_0.44A-1	err	E (meV)	but_OD_250K_0.59A-1	err	E (meV)	but_OD_250K_0.71A-1	err	E (meV)	but_OD_250K_0.84A-1	err	E (meV)	but_OD_250K_0.95A-1	err	E (meV)	but_OD_250K_1.07A-1	err	E (meV)	but_OD_250K_1.18A-1	err	E (meV)	but_OD_250K_1.29A-1	err	E (meV)	but_OD_250K_1.39A-1	err	E (meV)	but_OD_250K_1.48A-1	err	E (meV)	but_OD_250K_1.57A-1	err	E (meV)	but_OD_250K_1.65A-1	err	E (meV)	but_OD_250K_1.72A-1	err	E (meV)	but_OD_250K_1.79A-1	err	E (meV)	but_OD_250K_1.84A-1	err	E (meV)	but_OD_250K_1.89A-1	err	E (meV)	but_OD_250K_1.93A-1	err
-0.118619	0.5345321	0.1679111	-0.118619	0.9609228	0.2319552	-0.118619	1.569599	0.4488328	-0.118619	1.633069	0.3118498	-0.118619	1.648294	0.2869199	-0.118619	1.484015	0.2489405	-0.118619	1.995675	0.2761545	-0.118619	1.758822	0.2559282	-0.118619	1.458496	0.2351665	-0.118619	2.145057	0.3064555	-0.118619	2.139797	0.2967153	-0.118619	1.636289	0.2426287	-0.118619	1.879124	0.2771867	-0.118619	1.54604	0.2362343	-0.118619	1.762922	0.2665974	-0.118619	1.620276	0.30749	-0.118619	1.686924	0.5005692	-0.118619	1.940549	1.195608
-0.118019	0.4181523	0.1475527	-0.118019	0.6981172	0.1915041	-0.118019	1.437401	0.4285116	-0.118019	1.748516	0.3207945	-0.118019	1.236521	0.2446858	-0.118019	1.753121	0.2701825	-0.118019	1.981011	0.2791592	-0.118019	1.718693	0.2558631	-0.118019	2.003119	0.2755887	-0.118019	1.958214	0.292841	-0.118019	1.73176	0.2663233	-0.118019	1.524866	0.234143	-0.118019	1.895506	0.278019	-0.118019	1.713491	0.2485439	-0.118019	1.557229	0.2539741	-0.118019	1.693724	0.3142465	-0.118019	1.274575	0.4339167	-0.118019	3.547179	1.622613
-0.117419	0.361522	0.1376716	-0.117419	1.081413	0.2364464	-0.117419	2.002888	0.5064853	-0.117419	1.707669	0.3168881	-0.117419	1.358893	0.2557938	-0.117419	1.263275	0.2286454	-0.117419	1.890676	0.270718	-0.117419	1.839814	0.2592089	-0.117419	1.858866	0.2656871	-0.117419	1.763217	0.2783722	-0.117419	1.864405	0.2751378	-0.117419	1.343394	0.2191527	-0.117419	1.599768	0.2549687	-0.117419	1.42035	0.2259876	-0.117419	1.542223	0.249102	-0.117419	1.857604	0.3286115	-0.117419	2.061806	0.5512184	-0.117419	2.176306	1.263419
-0.116819	0.4219013	0.1523194	-0.116819	0.9671435	0.2264066	-0.116819	1.471147	0.4331805	-0.116819	1.375675	0.2842044	-0.116819	1.462177	0.2700184	-0.116819	1.87194	0.2790869	-0.116819	2.048106	0.2790356	-0.116819	2.192073	0.2812125	-0.116819	1.79171	0.2669815	-0.116819	1.945324	0.2929188	-0.116819	1.74558	0.2659666	-0.116819	1.507905	0.2355669	-0.116819	1.688609	0.2620698	-0.116819	1.449776	0.2283393	-0.116819	1.526866	0.246612	-0.116819	1.237343	0.2682688	-0.116819	1.620645	0.4885569	-0.116819	0.4669364	0.5850052
-0.116219	0.605749	0.1815644	-0.116219	0.9544163	0.225604	-0.116219	1.305951	0.4074406	-0.116219	1.48279	0.2945002	-0.116219	1.633977	0.2796172	-0.116219	1.86696	0.2782606	-0.116219	2.08475	0.2811038	-0.116219	2.074832	0.2734129	-0.116219	2.194798	0.2926039	-0.116219	2.077058	0.3011745	-0.116219	1.586348	0.2532644	-0.116219	1.854741	0.2611893	-0.116219	1.573746	0.2530055	-0.116219	1.74789	0.2504879	-0.116219	1.614576	0.2526618	-0.116219	0.9013094	0.2290148	-0.116219	1.558585	0.4790253	-0.116219	0.9779313	0.8462228
-0.115619	0.4008437	0.1581182	-0.115619	0.6520541	0.1913101	-0.115619	1.391248	0.4209268	-0.115619	1.371513	0.2830224	-0.115619	1.491608	0.2679575	-0.115619	2.09163	0.2936743	-0.115619	2.209565	0.2905436	-0.115619	2.109305	0.2753224	-0.115619	2.02358	0.2770979	-0.115619	1.866284	0.2845599	-0.115619	1.474437	0.2440695	-0.115619	1.537892	0.2341718	-0.115619	1.575226	0.2523784	-0.115619	1.811275	0.2555125	-0.115619	1.519636	0.244956	-0.115619	1.504313	0.2949779	-0.115619	2.289092	0.580058	-0.115619	0.3769105	0.5248714
-0.115019	0.442029	0.1666904	-0.115019	0.8032011	0.2032927	-0.115019	1.663365	0.4596179	-0.115019	1.630062	0.308499	-0.115019	1.554941	0.2782442	-0.115019	1.821764	0.2741158	-0.115019	2.130074	0.2875703	-0.115019	1.804884	0.2545893	-0.115019	2.238721	0.2905467	-0.115019	1.892411	0.2866006	-0.115019	1.462607	0.2440848	-0.115019	1.62255	0.241116	-0.115019	1.651127	0.2585502	-0.115019	1.887384	0.2599003	-0.115019	1.7359	0.2615679	-0.115019	1.806066	0.3235555	-0.115019	1.438705	0.4666003	-0.115019	1.477015	1.041671
-0.114419	0.2342934	0.1236459	-0.114419	1.031619	0.2260512	-0.114419	1.348414	0.4150738	-0.114419	1.355219	0.2811319	-0.114419	1.600378	0.2764736	-0.114419	1.806093	0.2734551	-0.114419	2.124802	0.2836761	-0.114419	1.781293	0.2530056	-0.114419	1.710372	0.2538249	-0.114419	2.054046	0.2997532	-0.114419	1.72784	0.2703925	-0.114419	1.849368	0.257492	-0.114419	1.527645	0.2488922	-0.114419	1.722089	0.2483504	-0.114419	1.593097	0.2507813	-0.114419	1.756385	0.3190417	-0.114419	1.774079	0.5143954	-0.114419	1.781354	1.14283
-0.113819	0.3304227	0.1322866	-0.113819	0.9413953	0.2154385	-0.113819	0.592499	0.2859933	-0.113819	1.258228	0.2734897	-0.113819	1.760711	0.2894099	-0.113819	1.858339	0.2823558	-0.113819	2.066705	0.2795089	-0.113819	1.872006	0.2589754	-0.113819	2.011343	0.2747757	-0.113819	1.667727	0.2766428	-0.113819	2.051599	0.2871367	-0.113819	2.257832	0.2864806	-0.113819	2.033855	0.2872808	-0.113819	1.672579	0.2450809	-0.113819	1.523359	0.2470426	-0.113819	1.794444	0.3250605	-0.113819	1.622494	0.4879171	-0.113819	0.7774768	0.7527289
-0.113219	0.3982784	0.1550343	-0.113219	0.9938676	0.2349386	-0.113219	1.323928	0.4146258	-0.113219	1.420511	0.2874341	-0.113219	1.750582	0.2872733	-0.113219	1.60788	0.2603615	-0.113219	2.138918	0.2843207	-0.113219	2.187208	0.2794984	-0.113219	1.975907	0.2721047	-0.113219	1.536779	0.2576486	-0.113219	1.728591	0.2632304	-0.113219	1.72492	0.2496944	-0.113219	1.866879	0.2785332	-0.113219	1.770649	0.2544981	-0.113219	1.626003	0.2571705	-0.113219	1.18321	0.2732865	-0.113219	2.111135	0.5560451	-0.113219	0.0	0.0
-0.112619	0.3240721	0.1444049	-0.112619	0.7607459	0.2179427	-0.112619	1.476391	0.4320857	-0.112619	0.9824481	0.239114	-0.112619	2.028085	0.3083208	-0.112619	1.710807	0.2681116	-0.112619	2.063382	0.2839139	-0.112619	2.203793	0.2801557	-0.112619	2.18591	0.2859098	-0.112619	1.78076	0.284444	-0.112619	1.950608	0.2795406	-0.112619	1.693573	0.2450956	-0.112619	1.639279	0.2586529	-0.112619	1.9854	0.2664169	-0.112619	1.634407	0.2533789	-0.112619	1.474944	0.2937533	-0.112619	1.512298	0.4702831	-0.112619	0.4147862	0.5498983
-0.112019	0.5304117	0.165426	-0.112019	0.8307619	0.2134326	-0.112019	2.108752	0.515425	-0.112019	1.176883	0.260965	-0.112019	1.44749	0.2608045	-0.112019	1.759907	0.2695824	-0.112019	1.592061	0.2445975	-0.112019	1.846631	0.256633	-0.112019	2.15613	0.2847103	-0.112019	1.4875	0.2540467	-0.112019	2.11387	0.2911574	-0.112019	2.021399	0.2674426	-0.112019	1.918129	0.2785729	-0.112019	1.617462	0.2445927	-0.112019	1.941521	0.2762285	-0.112019	1.407112	0.2839728	-0.112019	1.373846	0.4530177	-0.112019	0.6420912	0.6835713
-0.111419	0.7459799	0.1922258	-0.111419	0.7913642	0.2216743	-0.111419	1.229369	0.3939707	-0.111419	1.18818	0.2640042	-0.111419	1.728935	0.2848243	-0.111419	1.83402	0.273867	-0.111419	2.160626	0.2844946	-0.111419	1.693145	0.2461301	-0.111419	1.878276	0.2685316	-0.111419	1.596928	0.2686163	-0.111419	2.193498	0.2981624	-0.111419	1.555495	0.2345042	-0.111419	1.858298	0.2731547	-0.111419	1.393137	0.2232774	-0.111419	1.610163	0.2521926	-0.111419	1.902039	0.3301175	-0.111419	1.473325	0.4969657	-0.111419	1.251498	0.9532685
-0.110819	0.562176	0.1821781	-0.110819	0.8540487	0.2165415	-0.110819	1.143762	0.3788219	-0.110819	1.554798	0.3041115	-0.110819	1.870115	0.299691	-0.110819	1.799316	0.2705989	-0.110819	2.07992	0.2788494	-0.110819	1.922806	0.2619317	-0.110819	1.598766	0.2482071	-0.110819	1.906	0.287726	-0.110819	2.008452	0.2858725	-0.110819	1.461443	0.2328307	-0.110819	1.473275	0.2427143	-0.110819	1.620563	0.2393301	-0.110819	1.328202	0.2282851	-0.110819	1.996554	0.3395573	-0.110819	1.246585	0.4382332	-0.110819	0.6001075	0.6596628
-0.110219	0.5524357	0.1873554	-0.110219	1.049103	0.2404979	-0.110219	1.481603	0.4352349	-0.110219	1.875787	0.3405729	-0.110219	2.178473	0.3229949	-0.110219	1.82245	0.2724185	-0.110219	1.584827	0.2434192	-0.110219	2.310846	0.2874272	-0.110219	1.929788	0.2722775	-0.110219	1.788555	0.2766516	-0.110219	1.575287	0.2510064	-0.110219	1.673852	0.242868	-0.110219	1.583246	0.2556751	-0.110219	1.855309	0.2560175	-0.110219	1.633647	0.2575436	-0.110219	1.777795	0.3284931	-0.110219	1.981433	0.5361514	-0.110219	0.7145447	0.7224539
-0.109619	0.5855614	0.1986943	-0.109619	0.9889289	0.2298573	-0.109619	1.189554	0.3903156	-0.109619	1.470142	0.299878	-0.109619	1.844884	0.2949326	-0.109619	2.097948	0.2927048	-0.109619	1.947915	0.2733345	-0.109619	2.214913	0.2801389	-0.109619	1.868119	0.2635452	-0.109619	1.952626	0.2893819	-0.109619	1.939686	0.2785712	-0.109619	1.575583	0.2367058	-0.109619	1.453683	0.2477227	-0.109619	1.761588	0.250199	-0.109619	1.776511	0.2651307	-0.109619	1.639254	0.3061019	-0.109619	2.175754	0.5615869	-0.109619	1.914605	1.182238
-0.109019	0.3783377	0.1522547	-0.109019	0.8669093	0.2122153	-0.109019	1.78385	0.4731875	-0.109019	1.377266	0.2869102	-0.109019	1.781293	0.2893603	-0.109019	1.996391	0.2853849	-0.109019	2.150194	0.2863165	-0.109019	1.737475	0.2486229	-0.109019	2.046263	0.2754487	-0.109019	1.868406	0.2831361	-0.109019	1.646014	0.2575239	-0.109019	1.545785	0.2342329	-0.109019	1.997889	0.2880587	-0.109019	1.855404	0.2613554	-0.109019	1.823772	0.2658531	-0.109019	1.52578	0.29505	-0.109019	1.551468	0.4734839	-0.109019	1.664412	1.098232
-0.108419	0.5220047	0.1585515	-0.108419	1.135951	0.2428458	-0.108419	1.774723	0.4716157	-0.108419	1.469943	0.2912305	-0.108419	2.21745	0.3213421	-0.108419	1.9209	0.2792297	-0.108419	1.750599	0.255563	-0.108419	1.689579	0.2451215	-0.108419	2.176912	0.283917	-0.108419	2.175221	0.3048999	-0.108419	1.819229	0.269182	-0.108419	1.560215	0.2341327	-0.108419	1.782706	0.271918	-0.108419	1.812285	0.2572454	-0.108419	1.295467	0.2242195	-0.108419	1.85931	0.3274592	-0.108419	1.81713	0.5129315	-0.108419	2.278967	1.289882
-0.107819	0.6039271	0.1746807	-0.107819	1.235312	0.2531628	-0.107819	1.877666	0.4848354	-0.107819	2.013991	0.3407334	-0.107819	1.823221	0.2947658	-0.107819	2.003812	0.2852599	-0.107819	1.919431	0.2671322	-0.107819	2.068172	0.2710433	-0.107819	2.065662	0.2805354	-0.107819	2.038662	0.2985497	-0.107819	1.83568	0.2745079	-0.107819	1.825535	0.2533188	-0.107819	1.755743	0.2689336	-0.107819	1.862912	0.256068	-0.107819	1.529682	0.2438273	-0.107819	1.727094	0.3135738	-0.107819	1.703318	0.4959522	-0.107819	1.693363	1.113847
-0.107219	0.495424	0.1625656	-0.107219	0.8318774	0.2202961	-0.107219	1.450262	0.4253335	-0.107219	1.48819	0.2924826	-0.107219	1.72811	0.2887364	-0.107219	1.99994	0.2845849	-0.107219	1.967417	0.2710822	-0.107219	1.977508	0.2643951	-0.107219	2.225791	0.2889597	-0.107219	1.850765	0.2845634	-0.107219	2.258549	0.3008674	-0.107219	1.993061	0.2653341	-0.107219	1.74488	0.2635094	-0.107219	1.801223	0.2516458	-0.107219	1.888542	0.2706516	-0.107219	1.482334	0.2899878	-0.107219	0.768877	0.3326741	-0.107219	0.5159499	0.6150207
-0.106619	0.317319	0.1425171	-0.106619	0.820644	0.2196836	-0.106619	1.415171	0.4190778	-0.106619	2.247434	0.3592294	-0.106619	1.812473	0.2901731	-0.106619	2.010871	0.2850897	-0.106619	2.119321	0.2809762	-0.106619	2.122193	0.2738828	-0.106619	1.881926	0.2637448	-0.106619	2.113967	0.3000087	-0.106619	1.855579	0.2710209	-0.106619	2.14863	0.2747754	-0.106619	1.918325	0.2761158	-0.106619	1.514015	0.2328141	-0.106619	1.766898	0.262104	-0.106619	1.220382	0.2628311	-0.106619	1.307633	0.4339847	-0.106619	0.8926797	0.8048821
-0.106019	0.6632898	0.1940532	-0.106019	0.82527	0.2109577	-0.106019	1.194253	0.3845125	-0.106019	1.847337	0.3247125	-0.106019	1.67583	0.2793855	-0.106019	1.90257	0.2770852	-0.106019	1.837949	0.2613198	-0.106019	2.110289	0.2756842	-0.106019	1.89496	0.2639552	-0.106019	2.190828	0.3048702	-0.106019	1.766434	0.2643627	-0.106019	1.917238	0.262308	-0.106019	1.832867	0.2696288	-0.106019	1.437671	0.2290043	-0.106019	1.618067	0.2504368	-0.106019	1.14037	0.2537182	-0.106019	1.58179	0.4767728	-0.106019	1.20029	0.9263679
-0.105419	0.6214427	0.1874254	-0.105419	0.7698075	0.2148175	-0.105419	1.672114	0.455489	-0.105419	1.376774	0.2803579	-0.105419	1.965203	0.3023803	-0.105419	2.009205	0.2856637	-0.105419	1.970212	0.2708092	-0.105419	1.943721	0.2624939	-0.105419	1.982391	0.2699937	-0.105419	2.318251	0.3135872	-0.105419	2.092249	0.2901219	-0.105419	2.046855	0.2699135	-0.105419	1.696311	0.260638	-0.105419	1.634192	0.2398022	-0.105419	1.529242	0.2428938	-0.105419	1.625333	0.3033827	-0.105419	1.686691	0.4925142	-0.105419	1.323408	0.9730724
-0.104819	0.7712679	0.2022244	-0.104819	0.9193134	0.2220086	-0.104819	1.147705	0.3804802	-0.104819	1.732292	0.3141696	-0.104819	1.509489	0.2636367	-0.104819	2.160059	0.2945223	-0.104819	2.01934	0.2739331	-0.104819	2.002155	0.2648334	-0.104819	2.18147	0.2834068	-0.104819	2.098627	0.2982084	-0.104819	2.137277	0.2938998	-0.104819	2.273153	0.2815509	-0.104819	2.069973	0.2869979	-0.104819	1.639873	0.2392847	-0.104819	1.543158	0.2437721	-0.104819	1.637756	0.3043724	-0.104819	1.741607	0.5074106	-0.104819	0.2965281	0.4598667
-0.104219	0.348813	0.1344623	-0.104219	1.10715	0.2340005	-0.104219	1.482106	0.4327195	-0.104219	1.662095	0.3075938	-0.104219	1.714666	0.281156	-0.104219	1.764878	0.2664303	-0.104219	2.149479	0.2853297	-0.104219	2.068214	0.2690597	-0.104219	2.016715	0.2730407	-0.104219	2.165523	0.3028247	-0.104219	2.020403	0.282084	-0.104219	2.102281	0.2704199	-0.104219	1.872017	0.2737581	-0.104219	1.70465	0.2438051	-0.104219	1.755388	0.2598473	-0.104219	1.520415	0.2970954	-0.104219	1.860862	0.5154888	-0.104219	0.9440626	0.8219175
-0.103619	0.2738847	0.1492108	-0.103619	1.115158	0.2407047	-0.103619	1.501465	0.4310291	-0.103619	1.166126	0.2574646	-0.103619	1.951649	0.3002478	-0.103619	2.052679	0.2935924	-0.103619	1.963667	0.2700399	-0.103619	2.075977	0.2732981	-0.103619	2.06986	0.2788002	-0.103619	2.170313	0.3030927	-0.103619	1.498552	0.2427888	-0.103619	1.852921	0.2541157	-0.103619	1.76638	0.2693968	-0.103619	2.376686	0.287874	-0.103619	1.532833	0.2427542	-0.103619	1.628146	0.3109475	-0.103619	1.352917	0.4400042	-0.103619	1.039177	0.8622724
-0.103019	0.4402194	0.1650263	-0.103019	1.137178	0.2380492	-0.103019	1.850714	0.4784486	-0.103019	1.493066	0.2933973	-0.103019	1.643843	0.27491	-0.103019	2.20148	0.2983598	-0.103019	2.488522	0.3027858	-0.103019	1.814971	0.2533411	-0.103019	1.923397	0.2680631	-0.103019	2.167812	0.3023667	-0.103019	2.151683	0.2914592	-0.103019	1.976861	0.2630853	-0.103019	1.957173	0.2824609	-0.103019	1.757119	0.2474251	-0.103019	1.573993	0.2458731	-0.103019	1.740294	0.3158753	-0.103019	1.616838	0.4801619	-0.103019	0.9779236	0.8388016
-0.102419	0.4413281	0.1494252	-0.102419	0.8689912	0.2083882	-0.102419	1.581575	0.4420047	-0.102419	1.702567	0.3106506	-0.102419	1.887175	0.2950581	-0.102419	2.233441	0.3022658	-0.102419	2.60118	0.3092658	-0.102419	2.000916	0.2640522	-0.102419	2.313062	0.290594	-0.102419	2.262505	0.3085838	-0.102419	1.979084	0.2824762	-0.102419	1.904983	0.2568971	-0.102419	1.728907	0.2646879	-0.102419	2.054784	0.2671419	-0.102419	1.879148	0.2684287	-0.102419	1.365133	0.28665	-0.102419	2.071318	0.543451	-0.102419	1.126482	0.9027442
-0.101819	0.6324233	0.185815	-0.101819	0.8279418	0.2322161	-0.101819	1.742838	0.4643019	-0.101819	2.232929	0.355987	-0.101819	1.981642	0.3021818	-0.101819	2.068672	0.2917854	-0.101819	1.995245	0.2707961	-0.101819	2.181507	0.2759643	-0.101819	2.339965	0.2925539	-0.101819	2.451547	0.3215382	-0.101819	2.847653	0.3355502	-0.101819	2.320458	0.2834845	-0.101819	1.57361	0.2489368	-0.101819	2.149498	0.2774087	-0.101819	1.806698	0.2633501	-0.101819	1.672586	0.311983	-0.101819	2.136921	0.5523033	-0.101819	0.2925958	0.4537679
-0.101219	0.6908731	0.1929903	-0.101219	0.9013868	0.2393128	-0.101219	1.375837	0.4114925	-0.101219	1.856036	0.3329514	-0.101219	1.967293	0.300208	-0.101219	1.899409	0.275392	-0.101219	2.144671	0.2809883	-0.101219	2.048398	0.2671149	-0.101219	2.246304	0.2868226	-0.101219	2.422616	0.3193232	-0.101219	1.958002	0.2767987	-0.101219	2.346914	0.2847731	-0.101219	1.980256	0.2792213	-0.101219	2.246409	0.279895	-0.101219	1.573253	0.2484898	-0.101219	2.185211	0.3513576	-0.101219	1.685876	0.4895214	-0.101219	0.4939286	0.5869948
-0.100619	0.7436292	0.2075618	-0.100619	0.771647	0.2008646	-0.100619	1.846572	0.4772872	-0.100619	1.579482	0.30225	-0.100619	2.012447	0.3032229	-0.100619	1.605324	0.2580165	-0.100619	2.318181	0.2916625	-0.100619	1.969837	0.2617447	-0.100619	2.546057	0.3051309	-0.100619	2.284479	0.3113333	-0.100619	1.89533	0.2719842	-0.100619	1.880124	0.2545719	-0.100619	2.080993	0.2863724	-0.100619	2.003966	0.2632366	-0.100619	1.916387	0.2772138	-0.100619	2.024487	0.3435043	-0.100619	1.914312	0.5214052	-0.100619	0.9218515	0.8157196
-0.100019	0.6646674	0.2149967	-0.100019	0.6310667	0.1886827	-0.100019	1.590708	0.4427152	-0.100019	1.608376	0.3007919	-0.100019	2.057604	0.307696	-0.100019	1.767996	0.2675779	-0.100019	2.55812	0.3057804	-0.100019	2.332802	0.2845241	-0.100019	2.358629	0.2928448	-0.100019	2.526724	0.3260367	-0.100019	1.972287	0.2772818	-0.100019	1.667529	0.2395418	-0.100019	1.975497	0.279105	-0.100019	1.54021	0.2331703	-0.100019	1.709085	0.2578231	-0.100019	1.430041	0.2890204	-0.100019	2.229587	0.5625458	-0.100019	1.107664	0.9902687
-0.09941897	0.6711645	0.2002634	-0.09941897	0.6509089	0.1891973	-0.09941897	1.378951	0.4107317	-0.09941897	1.527462	0.2928657	-0.09941897	1.54187	0.2659258	-0.09941897	2.156183	0.292387	-0.09941897	2.31571	0.2904588	-0.09941897	2.326448	0.2840316	-0.09941897	2.361416	0.2928661	-0.09941897	2.522437	0.3247051	-0.09941897	2.00386	0.2816202	-0.09941897	2.03598	0.266193	-0.09941897	2.209676	0.2938748	-0.09941897	2.043938	0.2718096	-0.09941897	1.670489	0.2522572	-0.09941897	1.572482	0.3065211	-0.09941897	1.868843	0.5140317	-0.09941897	1.694473	1.117923
-0.09881897	0.6437151	0.1798691	-0.09881897	1.029954	0.224173	-0.09881897	1.462093	0.422086	-0.09881897	1.893243	0.3262972	-0.09881897	1.998105	0.3020608	-0.09881897	2.410258	0.3102074	-0.09881897	2.335612	0.2920822	-0.09881897	2.12189	0.2716792	-0.09881897	2.333956	0.2941274	-0.09881897	2.119758	0.2978551	-0.09881897	2.007767	0.2800756	-0.09881897	2.246306	0.2811674	-0.09881897	2.135869	0.2886216	-0.09881897	1.863524	0.255291	-0.09881897	1.900648	0.2690474	-0.09881897	1.371503	0.2784561	-0.09881897	1.427403	0.4494502	-0.09881897	1.732505	1.111204
-0.09821897	0.5385447	0.1650725	-0.09821897	1.284419	0.252274	-0.09821897	1.655067	0.4493709	-0.09821897	2.050763	0.3389151	-0.09821897	2.075517	0.3074445	-0.09821897	2.1191	0.2902991	-0.09821897	2.416261	0.2962621	-0.09821897	2.152564	0.2724731	-0.09821897	2.365038	0.2939704	-0.09821897	2.699961	0.3355443	-0.09821897	2.026637	0.2816254	-0.09821897	1.945513	0.2580982	-0.09821897	2.193149	0.2921924	-0.09821897	1.90512	0.2559456	-0.09821897	1.963128	0.272956	-0.09821897	1.696191	0.3132289	-0.09821897	1.511627	0.4616259	-0.09821897	1.305992	0.962136
-0.09761897	0.5274717	0.167107	-0.09761897	1.277851	0.252694	-0.09761897	1.820644	0.4710408	-0.09761897	2.203017	0.3518608	-0.09761897	1.993749	0.3016256	-0.09761897	2.311028	0.3032555	-0.09761897	2.59058	0.307328	-0.09761897	2.640649	0.302337	-0.09761897	2.251638	0.2850856	-0.09761897	2.204722	0.3028767	-0.09761897	2.526991	0.3134603	-0.09761897	1.977555	0.2614784	-0.09761897	2.072069	0.2844501	-0.09761897	1.792284	0.2493838	-0.09761897	1.843451	0.26531	-0.09761897	1.974455	0.3359377	-0.09761897	1.554857	0.4678903	-0.09761897	1.38673	0.9952615
-0.09701897	0.634837	0.1796383	-0.09701897	1.029791	0.228285	-0.09701897	1.900524	0.4817656	-0.09701897	2.133026	0.3486468	-0.09701897	2.147112	0.3132248	-0.09701897	2.138004	0.2914327	-0.09701897	2.432361	0.2986878	-0.09701897	2.260112	0.2805806	-0.09701897	2.264121	0.286138	-0.09701897	2.055413	0.2926277	-0.09701897	2.272332	0.2977737	-0.09701897	2.013233	0.2634671	-0.09701897	1.98155	0.2775959	-0.09701897	1.74717	0.2454893	-0.09701897	1.9483	0.2772922	-0.09701897	1.784098	0.3195549	-0.09701897	1.401019	0.4449801	-0.09701897	0.9039289	0.8041114
-0.09641897	0.5821677	0.1774989	-0.09641897	0.9300135	0.2140978	-0.09641897	2.608249	0.5633938	-0.09641897	1.422298	0.2828294	-0.09641897	2.078656	0.3072695	-0.09641897	1.813302	0.2674771	-0.09641897	2.228333	0.2856638	-0.09641897	2.038446	0.2649027	-0.09641897	2.312789	0.2886343	-0.09641897	1.881074	0.2793397	-0.09641897	2.229222	0.2943592	-0.09641897	1.888468	0.2538875	-0.09641897	1.799526	0.2639288	-0.09641897	1.798906	0.2481275	-0.09641897	1.79076	0.2690602	-0.09641897	1.954557	0.3347166	-0.09641897	2.056168	0.5371248	-0.09641897	0.6386049	1.220855
-0.09581897	0.3302888	0.1551284	-0.09581897	0.8386269	0.2070184	-0.09581897	2.067407	0.5014817	-0.09581897	1.833893	0.320371	-0.09581897	2.014907	0.3019522	-0.09581897	2.265473	0.300007	-0.09581897	2.347455	0.2955978	-0.09581897	2.186119	0.2740543	-0.09581897	2.196892	0.2843204	-0.09581897	2.368329	0.3142088	-0.09581897	2.099966	0.2861422	-0.09581897	2.026466	0.2630326	-0.09581897	2.026013	0.2801948	-0.09581897	1.817744	0.2495655	-0.09581897	1.90797	0.2735694	-0.09581897	1.80585	0.3190913	-0.09581897	1.98114	0.5274957	-0.09581897	0.2435377	0.548203
-0.09521897	0.6614081	0.1864486	-0.09521897	1.196909	0.2509025	-0.09521897	1.778119	0.4645775	-0.09521897	2.199443	0.3518787	-0.09521897	1.769767	0.2828724	-0.09521897	2.269038	0.2994648	-0.09521897	2.971683	0.328398	-0.09521897	2.142187	0.2713324	-0.09521897	2.470834	0.3007537	-0.09521897	2.395821	0.3168885	-0.09521897	2.53154	0.313495	-0.09521897	2.202154	0.2742246	-0.09521897	2.02657	0.2818671	-0.09521897	1.771282	0.2472403	-0.09521897	1.942855	0.2707416	-0.09521897	1.522037	0.2990333	-0.09521897	1.702545	0.4888764	-0.09521897	1.808486	1.131379
-0.09461897	0.6894254	0.1884991	-0.09461897	1.241905	0.2549128	-0.09461897	1.536044	0.4314818	-0.09461897	1.762481	0.3146824	-0.09461897	1.864969	0.2899408	-0.09461897	2.278864	0.3001627	-0.09461897	2.124475	0.2770989	-0.09461897	2.074985	0.2672214	-0.09461897	2.671848	0.3103314	-0.09461897	2.424181	0.3170723	-0.09461897	2.420147	0.3053515	-0.09461897	1.718537	0.2418036	-0.09461897	2.040222	0.2852205	-0.09461897	2.224721	0.2763875	-0.09461897	1.75777	0.2572641	-0.09461897	1.798211	0.3150275	-0.09461897	1.088794	0.3904177	-0.09461897	1.963941	1.175335
-0.09401897	0.6818222	0.1937366	-0.09401897	1.125313	0.2388124	-0.09401897	1.894777	0.4788189	-0.09401897	1.923412	0.3274986	-0.09401897	2.624716	0.3439604	-0.09401897	2.624512	0.3217321	-0.09401897	2.335387	0.2902472	-0.09401897	2.226397	0.276552	-0.09401897	2.741715	0.313915	-0.09401897	2.414155	0.3165837	-0.09401897	2.131173	0.2882253	-0.09401897	1.857658	0.2512758	-0.09401897	1.923432	0.2732509	-0.09401897	1.806984	0.2485315	-0.09401897	1.891042	0.2677565	-0.09401897	1.913946	0.3251285	-0.09401897	1.07725	0.3877248	-0.09401897	0.8568254	0.7755528
-0.09341897	0.491605	0.1535102	-0.09341897	1.320448	0.2520025	-0.09341897	1.492694	0.4247027	-0.09341897	1.675478	0.3048923	-0.09341897	2.189508	0.3140193	-0.09341897	2.307051	0.3030267	-0.09341897	2.400965	0.2939578	-0.09341897	2.415155	0.2882202	-0.09341897	2.537748	0.3014285	-0.09341897	2.057372	0.2919896	-0.09341897	2.043368	0.2857459	-0.09341897	2.012935	0.2615788	-0.09341897	1.825519	0.2658376	-0.09341897	1.60544	0.2376398	-0.09341897	1.83862	0.2652469	-0.09341897	1.942788	0.3273844	-0.09341897	1.461412	0.4518869	-0.09341897	0.4245556	0.5446764
